"id","subject","topic","difficulty","type","question","option_a","option_b","option_c","option_d","correct_answer","explanation","code_snippet"
"129","Pytest","Fixtures","Easy","mcq","What is a fixture factory in pytest?","A fixture that returns a function to create objects on demand","A plugin that generates fixtures","A configuration for automatic fixtures","A class-based fixture","A","A fixture factory returns a callable, allowing tests to create multiple instances with different arguments.",""
"130","Pytest","Markers","Easy","mcq","What marker is used to run a test with a timeout?","@pytest.mark.timeout (from pytest-timeout plugin)","@pytest.mark.limit","@pytest.mark.timer","@pytest.mark.deadline","A","The pytest-timeout plugin provides @pytest.mark.timeout to set a time limit for tests.",""
"131","Pytest","Assertions","Easy","mcq","What does 'assert x in y' check?","Whether x is a member of y","Whether x equals y","Whether x is greater than y","Whether x is the type of y","A","'assert x in y' checks membership, such as an element in a list or a substring in a string.",""
"132","Pytest","Plugins","Easy","mcq","What is pytest-sugar?","A plugin that provides a better progress bar and shows failures inline","A performance optimizer","A fixture generator","A data factory plugin","A","pytest-sugar enhances the terminal output with a progress bar and instant failure display.",""
"133","Pytest","Hooks","Medium","mcq","What is the difference between hookimpl and hookspec?","hookspec defines the hook interface; hookimpl provides the implementation","They are the same","hookimpl is for plugins only","hookspec is deprecated","A","hookspec defines what arguments a hook accepts; hookimpl marks a function as a hook implementation.",""
"134","Pytest","Configuration","Easy","mcq","Where should pytest.ini be placed?","In the project root directory","In the test directory","In the home directory","In site-packages","A","pytest.ini is typically placed in the project root directory.",""
"135","Pytest","Reporting","Easy","mcq","What does the green dot mean in pytest output?","A passing test","A skipped test","A failed test","An error","A","A dot (.) in default pytest output represents a passing test.",""
"136","Pytest","Parallel Execution","Medium","mcq","What happens to print output during parallel execution?","Output from workers is captured and shown after completion","Output is lost","Output is interleaved","Output goes to separate files","A","pytest-xdist captures output from workers and presents it in the final report.",""
"137","Pytest","Test Discovery","Easy","mcq","What does pytest -k 'test_login' do?","Runs only tests with 'test_login' in their name","Runs all tests except test_login","Kills test_login","Creates test_login","A","-k filters tests by name expression, running only those matching 'test_login'.",""
"138","Pytest","Fixtures","Medium","mcq","What is the purpose of the ids parameter in @pytest.fixture(params=...)?","Provides custom test IDs for each parameter value","Sets fixture identity","Names the fixture instances","Labels the parameters","A","The ids parameter provides human-readable identifiers for parametrized fixture values in test output.",""
"139","Pytest","Markers","Medium","mcq","What does @pytest.mark.usefixtures('fixture_name') do?","Applies the fixture to the test without receiving its return value","Creates a new fixture","Uses the fixture conditionally","Marks the fixture as required","A","@pytest.mark.usefixtures applies fixtures to tests without needing them as parameters.",""
"140","Pytest","Assertions","Medium","mcq","How do you use pytest.raises to catch multiple exception types?","pytest.raises((TypeError, ValueError))","pytest.raises(TypeError, ValueError)","pytest.raises([TypeError, ValueError])","pytest.raises(TypeError or ValueError)","A","Pass a tuple of exception types to pytest.raises to catch any of them.",""
"141","Pytest","Plugins","Medium","mcq","What is pytest-lazy-fixture used for?","Using fixtures as parametrize arguments","Lazy loading of test data","Deferred fixture creation","Fixture caching","A","pytest-lazy-fixture allows using fixtures as values in @pytest.mark.parametrize.",""
"142","Pytest","Hooks","Easy","mcq","What does pytest_runtest_teardown do?","Called after the test function execution for cleanup","Tears down the test session","Removes test files","Resets test state","A","pytest_runtest_teardown is called after the test call phase for cleanup operations.",""
"143","Pytest","Configuration","Medium","mcq","What does the log_cli option do in pytest.ini?","Enables live logging to the terminal during tests","Logs CLI commands","Creates a log file","Enables log parsing","A","log_cli = true enables live logging output to the terminal during test execution.",""
"144","Pytest","Reporting","Medium","mcq","What does the -l flag show in pytest?","Local variables in tracebacks","Log output","Line numbers","Test labels","A","-l (--showlocals) shows local variable values in tracebacks for failures.",""
"145","Pytest","Parallel Execution","Easy","mcq","Can pytest-xdist run tests on remote machines?","Yes, it supports distributed testing across machines via SSH","No, only local parallel","Only via Docker","Only on the same network","A","pytest-xdist supports remote execution via SSH using the --tx option.",""
"146","Pytest","Test Discovery","Medium","mcq","Can pytest discover tests in __init__.py files?","Yes, if the file matches test patterns and contains test functions","No, __init__.py is never scanned","Only with special config","Only for packages","A","If configured or named appropriately, __init__.py files can contain discoverable tests.",""
"147","Pytest","Fixtures","Hard","mcq","What is the dynamic scope feature in fixtures?","Setting scope via a callable that returns the scope string at runtime","A scope that changes during test execution","Automatic scope detection","Variable scope depth","A","Passing a callable to scope= lets the fixture scope be determined dynamically based on config or markers.",""
"148","Pytest","Conftest","Medium","mcq","Can conftest.py define pytest_plugins to load other plugins?","Yes, as a list of plugin module names","No, plugins can only be loaded via pip","Only built-in plugins","Only local plugins","A","pytest_plugins = ['module_name'] in conftest.py loads additional plugin modules.",""
"149","Pytest","Markers","Easy","mcq","What is the purpose of the @pytest.mark.filterwarnings marker?","Controls warning filters for a specific test","Filters test output","Blocks deprecation warnings","Filters markers","A","@pytest.mark.filterwarnings allows setting warning filters on a per-test basis.",""
"150","Pytest","Assertions","Easy","mcq","Is 'assert True' a valid pytest test assertion?","Yes, it always passes","No, it requires comparison","Only in verbose mode","It is ignored","A","'assert True' is a valid assertion that always passes.",""
"151","Pytest","Plugins","Easy","mcq","What is pytest-timeout?","A plugin that sets time limits for test execution","A plugin that measures test speed","A plugin for async timeouts","A plugin for network timeouts","A","pytest-timeout allows setting a maximum execution time for tests, killing them if exceeded.",""
"152","Pytest","Test Discovery","Easy","output","What is the output of running pytest with the following test file?","1 passed","1 failed","0 collected","Error","A","The function starts with test_ and has a passing assertion, so 1 test passes.","def test_simple():
    assert 1 + 1 == 2"
"153","Pytest","Test Discovery","Medium","output","How many tests will pytest collect from this file?","1","2","3","0","B","Only test_one and test_two start with test_; helper is not collected.","def helper():
    return 1

def test_one():
    assert helper() == 1

def test_two():
    assert True"
"154","Pytest","Test Discovery","Hard","output","How many tests will pytest collect from this class?","0","1","2","Error","C","TestMath has no __init__ and two test_ methods, so 2 tests are collected.","class TestMath:
    def test_add(self):
        assert 1 + 1 == 2

    def test_sub(self):
        assert 2 - 1 == 1"
"155","Pytest","Test Discovery","Medium","scenario","A team notices pytest is not collecting tests in a file named checks.py. What is the most likely cause?","The file doesn't match test_*.py or *_test.py","The file is too large","Python version is wrong","The tests use classes","A","Pytest only collects files matching test_*.py or *_test.py by default.",""
"156","Pytest","Test Discovery","Hard","scenario","A developer wants pytest to also discover functions starting with 'verify_'. Which configuration change is needed?","Add python_functions = test_ verify_ to pytest.ini","Install a plugin","Create a custom runner","Use unittest style","A","Setting python_functions in pytest.ini to include both prefixes enables discovery of both.",""
"157","Pytest","Test Discovery","Easy","code_completion","Fill in the blank to create a valid pytest test function.","def test_example():","def example_test():","def check_example():","def verify():","A","Test functions must start with test_ to be discovered by pytest.","___ 
    assert 1 == 1"
"158","Pytest","Test Discovery","Medium","code_completion","Fill in the blank for the pytest.ini option to change the test file pattern.","python_files = check_*.py","test_files = check_*.py","file_pattern = check_*.py","discover = check_*.py","A","python_files is the correct pytest.ini setting for controlling test file name patterns.","[pytest]
___"
"159","Pytest","Fixtures","Easy","output","What will be the test result?","1 passed","1 failed","Error","0 collected","A","The fixture returns 42, and the test asserts value == 42, which passes.","import pytest

@pytest.fixture
def sample_value():
    return 42

def test_value(sample_value):
    assert sample_value == 42"
"160","Pytest","Fixtures","Medium","output","What will be the test result? [Fixtures #2]","1 passed","1 failed","Error","2 passed","B","The fixture yields 10, but the test asserts data == 20, which fails.","import pytest

@pytest.fixture
def data():
    yield 10

def test_data(data):
    assert data == 20"
"161","Pytest","Fixtures","Hard","output","How many tests will pass?","3","2","1","0","A","The fixture is parameterized with [1,2,3] and each test checks val > 0, so all 3 pass.","import pytest

@pytest.fixture(params=[1, 2, 3])
def val(request):
    return request.param

def test_positive(val):
    assert val > 0"
"162","Pytest","Fixtures","Medium","output","What will the test result be?","1 passed","1 failed","Error","1 skipped","A","The fixture creates a file in tmp_path and the test verifies it exists.","import pytest

def test_create_file(tmp_path):
    f = tmp_path / 'test.txt'
    f.write_text('hello')
    assert f.exists()"
"163","Pytest","Fixtures","Medium","scenario","A database connection fixture takes 10 seconds to create. Tests run slowly because it reconnects for each test. What scope should be used?","session","function","class","package","A","Using scope='session' creates the connection once for the entire test session, greatly reducing setup time.",""
"164","Pytest","Fixtures","Hard","scenario","A fixture needs to both set up and tear down a temporary database. Which approach is correct?","Use yield to separate setup and teardown","Use two separate fixtures","Use __del__ method","Use atexit handler","A","The yield fixture pattern puts setup before yield and teardown after yield.",""
"165","Pytest","Fixtures","Easy","scenario","A developer wants every test to have access to a logging fixture without explicitly requesting it. How should the fixture be defined?","With autouse=True","As a global variable","In a base test class","Using import","A","Setting autouse=True on the fixture makes it apply to all tests automatically.",""
"166","Pytest","Fixtures","Easy","code_completion","Fill in the blank to define a fixture that returns a database connection.","@pytest.fixture","@pytest.setup","@pytest.before_each","@pytest.init","A","@pytest.fixture is the decorator used to define fixtures.","import pytest

___
def db_connection():
    return create_connection()"
"167","Pytest","Fixtures","Medium","code_completion","Fill in the blank to create a session-scoped fixture.","@pytest.fixture(scope='session')","@pytest.fixture(scope='global')","@pytest.fixture(lifetime='session')","@pytest.fixture(once=True)","A","scope='session' makes the fixture execute once per test session.","import pytest

___
def app_config():
    return load_config()"
"168","Pytest","Fixtures","Hard","code_completion","Fill in the blank to create a parameterized fixture.","@pytest.fixture(params=['sqlite', 'postgres'])","@pytest.fixture(values=['sqlite', 'postgres'])","@pytest.fixture(args=['sqlite', 'postgres'])","@pytest.fixture(data=['sqlite', 'postgres'])","A","The params argument provides parameter values to the fixture.","import pytest

___
def db_engine(request):
    return request.param"
"169","Pytest","Conftest","Medium","output","Given this conftest.py and test file in the same directory, what is the test result?","1 passed","1 failed","Error: fixture not found","0 collected","A","The fixture greeting defined in conftest.py is automatically available to test files in the same directory.","# conftest.py
import pytest

@pytest.fixture
def greeting():
    return 'hello'

# test_greet.py
def test_greet(greeting):
    assert greeting == 'hello'"
"170","Pytest","Conftest","Hard","output","Given this conftest.py, what will pytest --my-option=foo print during test collection?","foo","None","Error","my-option","A","The conftest adds --my-option and the fixture retrieves its value.","# conftest.py
import pytest

def pytest_addoption(parser):
    parser.addoption('--my-option', default='bar')

@pytest.fixture
def my_option(request):
    return request.config.getoption('--my-option')

# test_opt.py
def test_opt(my_option):
    print(my_option)
    assert my_option == 'foo'"
"171","Pytest","Conftest","Easy","scenario","A team has duplicate fixture definitions in 10 test files. What is the best solution?","Move the common fixtures to conftest.py","Create a base class","Use a shared module","Use environment variables","A","conftest.py is designed for sharing common fixtures across test files.",""
"172","Pytest","Conftest","Medium","scenario","A project has conftest.py at root and in tests/unit/. A fixture 'db' is in both. Which 'db' fixture will tests in tests/unit/ use?","The one in tests/unit/conftest.py","The one in root conftest.py","Both will be merged","An error occurs","A","The more local conftest.py fixture overrides the one from the parent directory.",""
"173","Pytest","Conftest","Easy","code_completion","Fill in the blank to add a custom command-line option in conftest.py.","def pytest_addoption(parser):","def pytest_add_option(parser):","def add_option(parser):","def conftest_option(parser):","A","pytest_addoption is the hook for adding custom CLI options.","# conftest.py
import pytest

___
    parser.addoption('--env', default='dev')"
"174","Pytest","Conftest","Medium","code_completion","Fill in the blank to register a custom marker in conftest.py.","config.addinivalue_line('markers', 'slow: marks slow tests')","config.add_marker('slow')","config.register_marker('slow')","pytest.mark.register('slow')","A","addinivalue_line is used to register markers programmatically.","# conftest.py
def pytest_configure(config):
    ___"
"175","Pytest","Markers","Easy","output","What will be the test result? [Markers #3]","1 skipped","1 passed","1 failed","Error","A","The @pytest.mark.skip decorator causes the test to be skipped.","import pytest

@pytest.mark.skip(reason='not implemented')
def test_feature():
    assert False"
"176","Pytest","Markers","Medium","output","What will be the result of this test?","xfail","passed","failed","error","A","The test is marked xfail and the assertion does fail, so it reports as xfail.","import pytest

@pytest.mark.xfail(reason='known bug')
def test_buggy():
    assert 1 == 2"
"177","Pytest","Markers","Hard","output","What will be the result if this test is run on Python 3.10?","1 skipped","1 passed","1 failed","Error","A","The skipif condition checks for Python >= 3.9, which is True for 3.10, so the test is skipped.","import pytest
import sys

@pytest.mark.skipif(sys.version_info >= (3, 9), reason='Not supported on 3.9+')
def test_old_feature():
    assert True"
"178","Pytest","Markers","Medium","scenario","A CI pipeline should skip integration tests in quick mode. How should the tests be organized?","Mark integration tests with @pytest.mark.integration and use -m 'not integration' in CI","Put them in a separate repo","Comment them out","Use environment variables in each test","A","Custom markers allow selective test execution via -m expressions.",""
"179","Pytest","Markers","Hard","scenario","A test should be expected to fail on Windows but pass on Linux. Which approach is best?","@pytest.mark.xfail(sys.platform == 'win32', reason='Windows bug')","@pytest.mark.skip on Windows","Two separate test files","if/else in the test body","A","@pytest.mark.xfail with a condition is the cleanest way to handle platform-specific expected failures.",""
"180","Pytest","Markers","Easy","code_completion","Fill in the blank to skip this test with a reason.","@pytest.mark.skip(reason='WIP')","@pytest.skip('WIP')","@pytest.mark.ignore('WIP')","@skip('WIP')","A","@pytest.mark.skip(reason=...) is the correct syntax for skipping with a reason.","import pytest

___
def test_wip():
    pass"
"181","Pytest","Markers","Medium","code_completion","Fill in the blank to mark this test as expected to fail.","@pytest.mark.xfail","@pytest.mark.expected_fail","@pytest.mark.shouldfail","@pytest.xfail","A","@pytest.mark.xfail is the correct marker for expected failures.","import pytest

___
def test_known_bug():
    assert 1 == 2"
"182","Pytest","Parametrize","Easy","output","How many test cases will be generated?","3","1","2","Error","A","Three parameter values (1, 2, 3) generate three test cases.","import pytest

@pytest.mark.parametrize('x', [1, 2, 3])
def test_positive(x):
    assert x > 0"
"183","Pytest","Parametrize","Medium","output","How many test cases will be generated? [Parametrize #2]","4","2","3","6","A","Two parametrize decorators with 2 values each create 2x2=4 combinations.","import pytest

@pytest.mark.parametrize('x', [1, 2])
@pytest.mark.parametrize('y', [3, 4])
def test_add(x, y):
    assert x + y > 0"
"184","Pytest","Parametrize","Hard","output","How many tests will pass? [Parametrize #2]","2","3","1","0","C","Only (2, 4) satisfies a + b == 6. (1,2) gives 3 and (3,5) gives 8.","import pytest

@pytest.mark.parametrize('a,b', [(1, 2), (2, 4), (3, 5)])
def test_sum(a, b):
    assert a + b == 6"
"185","Pytest","Parametrize","Medium","scenario","A developer needs to test a function with 100 different inputs. What is the most efficient pytest approach?","Use @pytest.mark.parametrize with a list of 100 inputs","Write 100 separate test functions","Use a for loop inside a single test","Use unittest.TestCase.subTest","A","@pytest.mark.parametrize is the idiomatic way to run the same test with multiple inputs.",""
"186","Pytest","Parametrize","Hard","scenario","Some parametrized test values are known to fail on a specific OS. How do you handle this?","Use pytest.param with marks=pytest.mark.xfail for those values","Skip the entire test","Use if/else in the test","Create OS-specific test files","A","pytest.param with marks allows marking specific parameter combinations as expected failures.",""
"187","Pytest","Parametrize","Easy","code_completion","Fill in the blank to parametrize this test with values 1, 2, 3.","@pytest.mark.parametrize('n', [1, 2, 3])","@pytest.parametrize('n', [1, 2, 3])","@pytest.mark.params('n', [1, 2, 3])","@pytest.data('n', [1, 2, 3])","A","@pytest.mark.parametrize is the correct decorator with parameter name and values list.","import pytest

___
def test_positive(n):
    assert n > 0"
"188","Pytest","Parametrize","Medium","code_completion","Fill in the blank to parametrize with multiple parameters.","@pytest.mark.parametrize('a,b,expected', [(1,2,3), (4,5,9)])","@pytest.mark.parametrize(['a','b','expected'], [(1,2,3), (4,5,9)])","@pytest.params('a,b,expected', [(1,2,3), (4,5,9)])","@pytest.mark.parametrize({a:1, b:2})","A","Multiple parameter names are comma-separated in a string, with tuples for values.","import pytest

___
def test_add(a, b, expected):
    assert a + b == expected"
"189","Pytest","Assertions","Easy","output","What will be the test result? [Assertions #4]","1 failed","1 passed","Error","1 skipped","A","assert 1 == 2 is False, so the test fails.","def test_equality():
    assert 1 == 2"
"190","Pytest","Assertions","Medium","output","What will be the test result? [Assertions #5]","1 passed","1 failed","Error","1 skipped","A","ValueError is raised and pytest.raises catches it, so the test passes.","import pytest

def test_raises():
    with pytest.raises(ValueError):
        int('not_a_number')"
"191","Pytest","Assertions","Hard","output","What will be the test result? [Assertions #6]","1 passed","1 failed","Error","1 skipped","A","0.1 + 0.2 is approximately 0.3 within default tolerance, so pytest.approx passes.","import pytest

def test_float():
    assert 0.1 + 0.2 == pytest.approx(0.3)"
"192","Pytest","Assertions","Medium","output","What will be the test result? [Assertions #7]","1 failed","1 passed","Error","1 skipped","B","The function raises TypeError and the test asserts TypeError is raised, so it passes.","import pytest

def test_type_error():
    with pytest.raises(TypeError):
        len(42)"
"193","Pytest","Assertions","Easy","scenario","A developer is comparing two floating point results from a scientific computation. The plain assert fails due to precision. What should they use?","pytest.approx()","round() both values","Convert to int","Use string comparison","A","pytest.approx() handles floating point comparison with configurable tolerance.",""
"194","Pytest","Assertions","Hard","scenario","A function should raise ValueError for invalid input and TypeError for wrong type. How can both be tested?","Write two tests each using pytest.raises with the appropriate exception","Use a single pytest.raises with both types","Use try/except in one test","Use assert for both","A","Each exception case should have its own test using pytest.raises for clarity and isolation.",""
"195","Pytest","Assertions","Easy","code_completion","Fill in the blank to assert that the function raises a ValueError.","with pytest.raises(ValueError):","with pytest.expect(ValueError):","assert raises(ValueError):","pytest.assert_raises(ValueError):","A","pytest.raises is used as a context manager to catch and assert exceptions.","import pytest

def test_invalid():
    ___
        int('abc')"
"196","Pytest","Assertions","Medium","code_completion","Fill in the blank to compare floating point values with tolerance.","pytest.approx(0.3)","pytest.close_to(0.3)","pytest.almost(0.3)","pytest.near(0.3)","A","pytest.approx() enables approximate floating point comparisons.","import pytest

def test_approx():
    assert 0.1 + 0.2 == ___"
"197","Pytest","Assertions","Hard","code_completion","Fill in the blank to check the exception message matches a pattern.","with pytest.raises(ValueError, match='invalid'):","with pytest.raises(ValueError, message='invalid'):","with pytest.raises(ValueError, regex='invalid'):","with pytest.raises(ValueError, contains='invalid'):","A","The match parameter accepts a regex pattern to verify the exception message.","import pytest

def test_msg():
    ___
        raise ValueError('invalid input')"
"198","Pytest","Plugins","Medium","output","What will this conftest.py plugin print for each test?","Running: test_example","test_example: PASSED","Starting test","Nothing","A","The pytest_runtest_protocol hook is called for each test item.","# conftest.py
def pytest_runtest_setup(item):
    print(f'Running: {item.name}')

# test_ex.py
def test_example():
    assert True"
"199","Pytest","Plugins","Hard","output","What does this conftest.py do during collection?","Reverses the order of collected tests","Removes all tests","Doubles the tests","Sorts alphabetically","A","The pytest_collection_modifyitems hook reverses the items list in place.","# conftest.py
def pytest_collection_modifyitems(items):
    items.reverse()"
"200","Pytest","Plugins","Medium","scenario","A team wants to add a custom HTML report to their pytest runs. What is the recommended approach?","Install pytest-html plugin","Write a custom reporting script","Parse pytest console output","Use unittest reporting","A","pytest-html is a well-maintained plugin for generating HTML reports.",""
"201","Pytest","Plugins","Hard","scenario","A developer needs to intercept test results and send them to an external dashboard. Which approach is best?","Write a custom plugin using pytest hooks","Parse stdout after test run","Use a cron job to read log files","Modify pytest source code","A","Custom plugins using hooks like pytest_runtest_makereport provide structured access to test results.",""
"202","Pytest","Plugins","Easy","code_completion","Fill in the blank to disable the cacheprovider plugin.","pytest -p no:cacheprovider","pytest --disable cacheprovider","pytest --no-cache","pytest -p remove:cacheprovider","A","-p no:name is the syntax to disable a plugin.","# Command line:
___"
"203","Pytest","Plugins","Medium","code_completion","Fill in the blank to load an external plugin module in conftest.py.","pytest_plugins = ['my_custom_plugin']","plugins = ['my_custom_plugin']","import my_custom_plugin","load_plugins = ['my_custom_plugin']","A","The pytest_plugins variable lists plugin module names to load.","# conftest.py
___"
"204","Pytest","Hooks","Medium","output","What effect does this hook have on test execution?","Tests are sorted alphabetically by name","Tests run in reverse order","Tests are shuffled randomly","No effect","A","items.sort(key=lambda x: x.name) sorts collected tests alphabetically.","# conftest.py
def pytest_collection_modifyitems(items):
    items.sort(key=lambda x: x.name)"
"205","Pytest","Hooks","Hard","output","What will this hook add to the terminal output?","A custom summary line at the end","A warning at the start","Nothing visible","An error message","A","pytest_terminal_summary appends content to the terminal report after test results.","# conftest.py
def pytest_terminal_summary(terminalreporter):
    terminalreporter.write_line('Custom: All tests completed!')"
"206","Pytest","Hooks","Medium","scenario","A team wants to add timing information to each test in the report. Which hook should they use?","pytest_runtest_makereport","pytest_terminal_summary","pytest_configure","pytest_collection_modifyitems","A","pytest_runtest_makereport provides access to test outcomes and can store timing data.",""
"207","Pytest","Hooks","Hard","scenario","A plugin needs to modify how tests are discovered from Python files. Which hook should be implemented?","pytest_collect_file","pytest_discover","pytest_find_tests","pytest_file_collect","A","pytest_collect_file is called for each file and can return a collector for custom test discovery.",""
"208","Pytest","Hooks","Easy","code_completion","Fill in the blank to implement a hook that runs after test collection.","def pytest_collection_modifyitems(items):","def pytest_after_collect(items):","def on_collection_done(items):","def test_collection_hook(items):","A","pytest_collection_modifyitems is the hook called after all tests are collected.","# conftest.py
___
    items.reverse()"
"209","Pytest","Hooks","Medium","code_completion","Fill in the blank to add a custom command-line option via a hook.","def pytest_addoption(parser):","def pytest_add_cli(parser):","def pytest_cmdline(parser):","def add_option(parser):","A","pytest_addoption is the hook for adding custom command-line options.","# conftest.py
___
    parser.addoption('--env', default='test')"
"210","Pytest","Configuration","Easy","output","What default options will pytest use with this configuration?","-v --tb=short","No extra options","--verbose only","--tb=short only","A","addopts adds -v and --tb=short to every pytest invocation.","# pytest.ini
[pytest]
addopts = -v --tb=short"
"211","Pytest","Configuration","Medium","output","Which directories will pytest search for tests with this config?","tests and integration_tests","All directories","Only the current directory","Only tests","A","testpaths restricts test discovery to the specified directories.","# pytest.ini
[pytest]
testpaths = tests integration_tests"
"212","Pytest","Configuration","Medium","scenario","A team wants every developer to run tests with the same default options. What is the best approach?","Add addopts to pytest.ini and commit it to version control","Email all developers the flags","Add a shell script","Use environment variables","A","addopts in pytest.ini ensures consistent default options for all developers.",""
"213","Pytest","Configuration","Hard","scenario","Tests produce many DeprecationWarnings that clutter output. How can these be suppressed?","Add filterwarnings = ignore::DeprecationWarning to pytest.ini","Redirect stderr","Use --quiet flag","Downgrade Python","A","filterwarnings in pytest.ini controls warning display; ignore::DeprecationWarning suppresses them.",""
"214","Pytest","Configuration","Easy","code_completion","Fill in the blank to configure pytest in pyproject.toml.","[tool.pytest.ini_options]","[pytest]","[tool.pytest]","[test.config]","A","[tool.pytest.ini_options] is the correct section for pytest config in pyproject.toml.","# pyproject.toml
___
addopts = '-v'"
"215","Pytest","Configuration","Medium","code_completion","Fill in the blank to set the test discovery paths in pytest.ini.","testpaths = tests src/tests","test_dirs = tests src/tests","paths = tests src/tests","discover = tests src/tests","A","testpaths is the configuration option for specifying test directories.","# pytest.ini
[pytest]
___"
"216","Pytest","Reporting","Easy","output","What effect does the -x flag have?","Stops after the first failure","Shows extra output","Excludes slow tests","Enables XML output","A","-x (--exitfirst) stops the test session after the first failure.","# Command:
pytest -x tests/"
"217","Pytest","Reporting","Medium","output","What will --lf do when run after a session with failures?","Run only the previously failed tests","Run all tests with verbose output","List failed tests","Clear failure cache","A","--lf (--last-failed) reruns only tests that failed in the previous session.","# Command:
pytest --lf"
"218","Pytest","Reporting","Hard","output","What does --durations=5 show?","The 5 slowest test durations","The last 5 tests","5 seconds of output","The top 5 failures","A","--durations=N shows the N slowest tests by their setup/call/teardown times.","# Command:
pytest --durations=5"
"219","Pytest","Reporting","Easy","scenario","A developer wants to see why tests are being skipped. Which flag should they use?","pytest -rs","pytest -v","pytest --show-skips","pytest -q","A","-rs shows the reasons for skipped tests in the short summary.",""
"220","Pytest","Reporting","Medium","scenario","A CI system needs machine-readable test results. What format should be generated?","JUnit XML using --junitxml","Plain text log","HTML report","CSV file","A","JUnit XML is the standard machine-readable format supported by most CI systems.",""
"221","Pytest","Reporting","Easy","code_completion","Fill in the blank to generate a JUnit XML report.","pytest --junitxml=results.xml","pytest --xml=results.xml","pytest --junit results.xml","pytest --report=results.xml","A","--junitxml=path is the correct option for JUnit XML reports.","# Command:
___"
"222","Pytest","Reporting","Medium","code_completion","Fill in the blank to show only failed and skipped test summaries.","-rfs","-r failed,skipped","--summary=fs","-r fail,skip","A","-rfs shows failed (f) and skipped (s) test summaries.","# Command:
pytest ___"
"223","Pytest","Parallel Execution","Easy","output","What does this command do?","Runs tests using 4 parallel workers","Runs 4 test files","Runs tests 4 times","Shows 4 lines of output","A","-n 4 starts 4 worker processes for parallel test execution.","# Command:
pytest -n 4 tests/"
"224","Pytest","Parallel Execution","Medium","output","What does this command do? [Parallel Execution #2]","Runs tests in parallel with workers equal to CPU count","Runs tests automatically","Auto-detects which tests to run","Optimizes test order","A","-n auto uses as many workers as available CPU cores.","# Command:
pytest -n auto tests/"
"225","Pytest","Parallel Execution","Hard","output","What distribution strategy does this command use?","Groups tests by module/class for each worker","Random distribution","Equal distribution","Single worker","A","--dist=loadscope groups tests by their module or test class and assigns each group to one worker.","# Command:
pytest -n 4 --dist=loadscope tests/"
"226","Pytest","Parallel Execution","Medium","scenario","A test suite takes 30 minutes to run. The team has an 8-core CI server. How can they speed up execution?","Use pytest-xdist with -n auto or -n 8","Buy faster hardware","Remove some tests","Use async tests","A","pytest-xdist's -n auto will use all 8 cores, potentially reducing time to ~4 minutes.",""
"227","Pytest","Parallel Execution","Hard","scenario","Tests pass individually but fail when run in parallel. What is the most likely cause?","Tests share mutable state like files, databases, or global variables","pytest-xdist has a bug","CPU overheating","Python GIL issue","A","Shared mutable state (files, DBs, globals) causes conflicts when tests run concurrently.",""
"228","Pytest","Parallel Execution","Easy","code_completion","Fill in the blank to run tests with 2 parallel workers.","pytest -n 2","pytest --workers 2","pytest -p 2","pytest --parallel 2","A","-n NUM is the pytest-xdist option for parallel workers.","# Command:
___"
"229","Pytest","Parallel Execution","Medium","code_completion","Fill in the blank to use load-scope distribution with 4 workers.","pytest -n 4 --dist=loadscope","pytest -n 4 --group-by=scope","pytest -n 4 --scope-dist","pytest -n 4 --balance=scope","A","--dist=loadscope groups tests by module/class for distribution.","# Command:
___"
"230","Pytest","Test Discovery","Medium","output","How many tests are collected from this file?","1","2","0","Error","A","Only test_something matches the test_ prefix; _helper and MyClass are not collected.","def _helper():
    pass

class MyClass:
    def method(self):
        pass

def test_something():
    assert True"
"231","Pytest","Fixtures","Easy","output","What value does the test receive?","'hello world'","None","Error","Empty string","A","The fixture returns 'hello world' and the test receives it as a parameter.","import pytest

@pytest.fixture
def message():
    return 'hello world'

def test_msg(message):
    assert message == 'hello world'"
"232","Pytest","Fixtures","Hard","output","What is the execution order?","setup, test, teardown","test, setup, teardown","teardown, setup, test","setup, teardown, test","A","Yield fixtures execute code before yield (setup), then the test runs, then code after yield (teardown).","import pytest

@pytest.fixture
def resource():
    print('setup')
    yield 'data'
    print('teardown')

def test_resource(resource):
    print('test')
    assert resource == 'data'"
"233","Pytest","Conftest","Easy","output","What will the test output?","1 passed","1 failed","Fixture not found error","0 collected","A","The conftest.py fixture base_url is automatically available to test files.","# conftest.py
import pytest

@pytest.fixture
def base_url():
    return 'http://localhost'

# test_api.py
def test_url(base_url):
    assert base_url.startswith('http')"
"234","Pytest","Markers","Easy","output","How many tests will run with pytest -m fast?","1","2","0","Error","A","Only test_quick is marked with @pytest.mark.fast; test_slow is not.","import pytest

@pytest.mark.fast
def test_quick():
    assert True

def test_slow():
    assert True"
"235","Pytest","Parametrize","Easy","output","What values does the test receive?","1, 2, 3 in separate runs","Only 1","[1, 2, 3] as a list","Error","A","Each value in the parametrize list creates a separate test run.","import pytest

@pytest.mark.parametrize('x', [1, 2, 3])
def test_val(x):
    assert isinstance(x, int)"
"236","Pytest","Assertions","Easy","output","What will be the test result? [Assertions #9]","1 passed","1 failed","Error","1 skipped","A","The string 'hello' is in 'hello world', so the assertion passes.","def test_contains():
    assert 'hello' in 'hello world'"
