"id","subject","topic","difficulty","type","question","option_a","option_b","option_c","option_d","correct_answer","explanation","code_snippet"
"151","Python Requests","Query Parameters","Easy","output","What will be printed?","{'search': 'python'}","python","search=python","None","A","httpbin echoes query params in the 'args' key of the JSON response.","import requests
r = requests.get('https://httpbin.org/get', params={'search': 'python'})
print(r.json()['args'])"
"152","Python Requests","Headers","Easy","output","What will be printed?","True","False","Error","None","A","The custom header will be present in the echoed request headers.","import requests
r = requests.get('https://httpbin.org/get', headers={'X-Test': '123'})
print('X-Test' in r.json()['headers'])"
"153","Python Requests","Error Handling","Hard","output","What will be printed?","MissingSchema","InvalidURL","ConnectionError","ValueError","A","A URL without a scheme raises MissingSchema.","import requests
try:
    requests.get('not-a-valid-url')
except requests.exceptions.MissingSchema:
    print('MissingSchema')
except Exception as e:
    print(type(e).__name__)"
"154","Python Requests","Authentication - Bearer Token","Medium","output","What will the Authorization header contain?","Bearer my_token_123","Basic my_token_123","Token my_token_123","None","A","The custom Authorization header is sent as-is.","import requests
r = requests.get('https://httpbin.org/get',
                 headers={'Authorization': 'Bearer my_token_123'})
print(r.json()['headers']['Authorization'])"
"155","Python Requests","Request Body","Medium","output","What will the 'data' field show in httpbin response?","raw text body","None","","Error","A","A string passed to data is sent as-is in the body.","import requests
r = requests.post('https://httpbin.org/post', data='raw text body')
print(r.json()['data'])"
"156","Python Requests","Request Body","Hard","output","What Content-Type will the request have?","application/xml","text/xml","application/json","text/plain","A","The explicitly set Content-Type header is used.","import requests
xml = '<root><item>test</item></root>'
r = requests.post('https://httpbin.org/post', data=xml,
                  headers={'Content-Type': 'application/xml'})
print(r.json()['headers']['Content-Type'])"
"157","Python Requests","Response Handling","Hard","output","What type does response.elapsed return?","<class 'datetime.timedelta'>","<class 'float'>","<class 'int'>","<class 'str'>","A","response.elapsed is a datetime.timedelta object.","import requests
r = requests.get('https://httpbin.org/get')
print(type(r.elapsed))"
"158","Python Requests","GET Requests","Hard","output","What will be printed?","gzip","deflate","identity","None","A","requests automatically sends Accept-Encoding: gzip, deflate and the response is often gzip.","import requests
r = requests.get('https://httpbin.org/gzip')
data = r.json()
print('gzip' if data.get('gzipped') else 'not gzip')"
"159","Python Requests","Headers","Hard","output","What will be printed?","True","False","KeyError","None","A","CaseInsensitiveDict allows case-insensitive header access.","import requests
r = requests.get('https://httpbin.org/get')
print(r.headers.get('CONTENT-TYPE') == r.headers.get('content-type'))"
"160","Python Requests","Error Handling","Easy","output","What will be printed?","ConnectionError caught","Timeout caught","No error","HTTPError caught","A","An unreachable host causes a ConnectionError.","import requests
try:
    requests.get('http://192.0.2.1:12345', timeout=1)
    print('No error')
except requests.exceptions.ConnectionError:
    print('ConnectionError caught')
except requests.exceptions.Timeout:
    print('Timeout caught')"
"161","Python Requests","Timeout Handling","Medium","output","What will be printed?","(5, 30)","5","30","35","A","A tuple timeout is preserved and printed as the tuple.","import requests
timeout = (5, 30)
print(timeout)"
"162","Python Requests","POST Requests","Easy","output","What will be printed?","True","False","Error","None","A","httpbin echoes the form data in the 'form' key.","import requests
r = requests.post('https://httpbin.org/post', data={'key': 'value'})
print('key' in r.json()['form'])"
"163","Python Requests","Authentication - Basic","Hard","output","What will be printed?","True","False","Error","None","A","httpbin confirms authentication with authenticated=True.","import requests
from requests.auth import HTTPBasicAuth
r = requests.get('https://httpbin.org/basic-auth/admin/secret',
                 auth=HTTPBasicAuth('admin', 'secret'))
print(r.json()['authenticated'])"
"164","Python Requests","GET Requests","Easy","output","What will be printed?","https://httpbin.org/get","httpbin.org/get","GET","None","A","response.url shows the final URL of the request.","import requests
r = requests.get('https://httpbin.org/get')
print(r.url)"
"165","Python Requests","Response Handling","Medium","output","What will be printed?","True","False","Error","None","A","The encoding attribute is not None for text responses.","import requests
r = requests.get('https://httpbin.org/get')
print(r.encoding is not None)"
"166","Python Requests","Error Handling","Hard","output","What will be printed?","TooManyRedirects","ConnectionError","HTTPError","No error","A","Exceeding the redirect limit raises TooManyRedirects.","import requests
try:
    requests.get('https://httpbin.org/redirect/31', allow_redirects=True)
except requests.exceptions.TooManyRedirects:
    print('TooManyRedirects')
except Exception as e:
    print(type(e).__name__)"
"167","Python Requests","Headers","Medium","output","What will be printed?","True","False","Error","None","A","response.request.headers contains the headers that were actually sent.","import requests
r = requests.get('https://httpbin.org/get', headers={'Accept': 'application/json'})
print('Accept' in r.request.headers)"
"168","Python Requests","Query Parameters","Hard","output","What will be printed?","https://httpbin.org/get?existing=1&new=2","https://httpbin.org/get?new=2","https://httpbin.org/get?existing=1","Error","A","params are appended to the existing query string.","import requests
r = requests.get('https://httpbin.org/get?existing=1', params={'new': '2'})
print(r.url)"
"169","Python Requests","PUT Requests","Medium","output","What will be in the response json field?","{'updated': True}","None","Error","{}","A","httpbin echoes the JSON body in the 'json' field.","import requests
r = requests.put('https://httpbin.org/put', json={'updated': True})
print(r.json()['json'])"
"170","Python Requests","DELETE Requests","Medium","output","What will be printed?","True","False","Error","None","A","httpbin echoes the JSON body even for DELETE requests.","import requests
r = requests.delete('https://httpbin.org/delete', json={'id': 42})
print(r.json()['json'] == {'id': 42})"
"171","Python Requests","PATCH Requests","Medium","output","What will be in the response json field?","{'field': 'patched'}","None","Error","{}","A","httpbin echoes the JSON body for PATCH requests.","import requests
r = requests.patch('https://httpbin.org/patch', json={'field': 'patched'})
print(r.json()['json'])"
"172","Python Requests","Authentication - OAuth","Hard","output","What will be printed?","Bearer test_token","test_token","None","Error","A","The Authorization header contains the Bearer token.","import requests
headers = {'Authorization': 'Bearer test_token'}
r = requests.get('https://httpbin.org/get', headers=headers)
print(r.json()['headers']['Authorization'])"
"173","Python Requests","Response Handling","Easy","output","What will be printed?","Not Found","404","Error","None","A","response.reason gives the textual reason for a 404.","import requests
r = requests.get('https://httpbin.org/status/404')
print(r.reason)"
"174","Python Requests","GET Requests","Medium","output","What will be printed?","GET","POST","None","Error","A","response.request.method shows the HTTP method that was used.","import requests
r = requests.get('https://httpbin.org/get')
print(r.request.method)"
"175","Python Requests","POST Requests","Medium","output","What will be printed?","POST","GET","None","Error","A","The request method is POST.","import requests
r = requests.post('https://httpbin.org/post', json={})
print(r.request.method)"
"176","Python Requests","Headers","Easy","output","What type is response.headers?","CaseInsensitiveDict","dict","list","OrderedDict","A","requests uses CaseInsensitiveDict for response headers.","import requests
r = requests.get('https://httpbin.org/get')
print(type(r.headers).__name__)"
"177","Python Requests","Error Handling","Medium","output","What will be printed?","True","False","Error","None","A","RequestException is the parent of all requests exceptions.","import requests
print(issubclass(requests.exceptions.Timeout, requests.exceptions.RequestException))"
"178","Python Requests","Response Handling","Hard","output","What will be printed?","True","False","Error","None","A","The response object's bool value is True for 2xx status codes.","import requests
r = requests.get('https://httpbin.org/get')
print(bool(r))"
"179","Python Requests","Response Handling","Hard","output","What will be printed?","False","True","Error","None","A","A 500 status makes the Response falsy.","import requests
r = requests.get('https://httpbin.org/status/500')
print(bool(r))"
"180","Python Requests","Timeout Handling","Hard","output","What will be printed?","ConnectTimeout","ReadTimeout","Timeout","ConnectionError","A","A very short connect timeout triggers ConnectTimeout specifically.","import requests
try:
    requests.get('https://httpbin.org/get', timeout=(0.0001, 30))
except requests.exceptions.ConnectTimeout:
    print('ConnectTimeout')
except requests.exceptions.Timeout:
    print('Timeout')
except Exception as e:
    print(type(e).__name__)"
"181","Python Requests","Query Parameters","Medium","output","What will be printed?","https://httpbin.org/get?a=1&b=2","https://httpbin.org/get","Error","None","A","Params from a list of tuples are encoded just like a dict.","import requests
r = requests.get('https://httpbin.org/get', params=[('a', '1'), ('b', '2')])
print(r.url)"
"182","Python Requests","Request Body","Easy","output","What will be printed?","True","False","Error","None","A","The form data is echoed in the response.","import requests
r = requests.post('https://httpbin.org/post', data={'username': 'admin'})
print(r.json()['form']['username'] == 'admin')"
"183","Python Requests","Authentication - Basic","Easy","output","What will be printed?","True","False","None","Error","A","The Authorization header is present when using auth=.","import requests
r = requests.get('https://httpbin.org/get', auth=('user', 'pass'))
print('Authorization' in r.request.headers)"
"184","Python Requests","Response Handling","Medium","output","What will be printed?","utf-8","ascii","None","latin-1","A","httpbin returns JSON with utf-8 encoding.","import requests
r = requests.get('https://httpbin.org/get')
print(r.encoding)"
"185","Python Requests","GET Requests","Hard","output","What will be printed?","True","False","Error","None","A","The request object is a PreparedRequest accessible from the response.","import requests
r = requests.get('https://httpbin.org/get')
print(hasattr(r.request, 'headers'))"
"186","Python Requests","POST Requests","Hard","output","What will be printed?","True","False","Error","None","A","The response body contains the echoed request data.","import requests
r = requests.post('https://httpbin.org/post', json={'a': 1})
print(r.json()['json']['a'] == 1)"
"187","Python Requests","Headers","Hard","output","What will be printed?","True","False","KeyError","None","A","Response headers always contain a Date header from the server.","import requests
r = requests.get('https://httpbin.org/get')
print('Date' in r.headers or 'date' in r.headers)"
"188","Python Requests","Error Handling","Hard","output","What will be printed?","InvalidURL","MissingSchema","ConnectionError","ValueError","A","An empty URL is caught as InvalidURL or MissingSchema.","import requests
try:
    requests.get('')
except requests.exceptions.MissingSchema:
    print('MissingSchema')
except requests.exceptions.InvalidURL:
    print('InvalidURL')"
"189","Python Requests","PUT Requests","Hard","output","What will be printed?","PUT","POST","GET","Error","A","The request method for a put() call is PUT.","import requests
r = requests.put('https://httpbin.org/put', json={})
print(r.request.method)"
"190","Python Requests","PATCH Requests","Hard","output","What will be printed?","PATCH","PUT","POST","Error","A","The request method for a patch() call is PATCH.","import requests
r = requests.patch('https://httpbin.org/patch', json={})
print(r.request.method)"
"191","Python Requests","GET Requests","Easy","scenario","You need to fetch the latest weather data from an API endpoint. Which approach is correct?","requests.get('https://api.weather.com/current')","requests.post('https://api.weather.com/current')","requests.fetch('https://api.weather.com/current')","requests.download('https://api.weather.com/current')","A","GET is the correct method for retrieving/fetching data from an API.",""
"192","Python Requests","POST Requests","Easy","scenario","You need to submit a registration form to a server. Which method should you use?","requests.post(url, data=form_data)","requests.get(url, data=form_data)","requests.put(url, data=form_data)","requests.send(url, data=form_data)","A","POST is used to submit data (like form submissions) to a server.",""
"193","Python Requests","PUT Requests","Medium","scenario","A REST API requires you to completely replace a user profile. Which HTTP method is most appropriate?","PUT","PATCH","POST","DELETE","A","PUT replaces the entire resource, making it appropriate for complete updates.",""
"194","Python Requests","DELETE Requests","Easy","scenario","You need to remove a user account via a REST API. Which method should you use?","requests.delete(url)","requests.remove(url)","requests.post(url, action='delete')","requests.get(url, method='DELETE')","A","DELETE is the standard HTTP method for removing resources.",""
"195","Python Requests","PATCH Requests","Medium","scenario","A user wants to update only their email address. Which HTTP method is most appropriate?","PATCH","PUT","POST","GET","A","PATCH is designed for partial updates to a resource.",""
"196","Python Requests","Headers","Medium","scenario","An API requires an API key in a custom header 'X-API-Key'. How should you send it?","requests.get(url, headers={'X-API-Key': 'your_key'})","requests.get(url, api_key='your_key')","requests.get(url, params={'X-API-Key': 'your_key'})","requests.get(url, auth=('X-API-Key', 'your_key'))","A","Custom headers are sent via the headers parameter as a dictionary.",""
"197","Python Requests","Query Parameters","Easy","scenario","You need to search an API with keywords and page number. How should you send these parameters?","requests.get(url, params={'q': 'python', 'page': 1})","requests.get(url + '?q=python?page=1')","requests.get(url, query={'q': 'python', 'page': 1})","requests.get(url, search='python', page=1)","A","The params keyword argument properly encodes and appends query parameters.",""
"198","Python Requests","Request Body","Medium","scenario","You need to send a JSON payload to an API that expects Content-Type: application/json. What is the best approach?","requests.post(url, json=payload)","requests.post(url, data=payload)","requests.post(url, body=json.dumps(payload))","requests.post(url, data=json.dumps(payload))","A","The json parameter automatically serialises and sets the correct Content-Type.",""
"199","Python Requests","Response Handling","Easy","scenario","You receive a response from an API and need to parse the JSON body. What is the simplest approach?","response.json()","json.loads(response.text)","json.parse(response.content)","response.parse_json()","A","response.json() is the built-in method for parsing JSON responses.",""
"200","Python Requests","Response Handling","Medium","scenario","You want to ensure your code raises an error for any non-successful HTTP response. What should you use?","response.raise_for_status()","if response.status_code != 200: raise Exception()","assert response.ok","response.check()","A","raise_for_status() raises HTTPError for 4xx and 5xx status codes.",""
"201","Python Requests","Authentication - Basic","Easy","scenario","A legacy API uses HTTP Basic Authentication. How do you authenticate?","requests.get(url, auth=('username', 'password'))","requests.get(url, headers={'username': 'password'})","requests.get(url, login='username:password')","requests.get(url, basic_auth=True)","A","A tuple passed to auth uses Basic authentication by default.",""
"202","Python Requests","Authentication - Bearer Token","Medium","scenario","An OAuth2 API gives you an access token. How do you use it in subsequent requests?","headers={'Authorization': 'Bearer ' + token}","auth=('Bearer', token)","params={'token': token}","cookies={'auth': token}","A","Bearer tokens are sent in the Authorization header with 'Bearer ' prefix.",""
"203","Python Requests","Authentication - OAuth","Hard","scenario","You need to implement OAuth1 authentication for a Twitter-like API. What library should you use with requests?","requests-oauthlib","python-oauth2","oauthlib","requests-auth","A","requests-oauthlib provides seamless OAuth1/2 integration with the requests library.",""
"204","Python Requests","Timeout Handling","Easy","scenario","Your script hangs when a server is unresponsive. How do you prevent this?","Add a timeout parameter to the request","Use a separate thread with a timer","Set a global socket timeout","Close the connection manually","A","The timeout parameter ensures requests doesn't wait indefinitely.",""
"205","Python Requests","Timeout Handling","Medium","scenario","You need a 5-second connect timeout but a 30-second read timeout for large downloads. How do you configure this?","requests.get(url, timeout=(5, 30))","requests.get(url, connect_timeout=5, read_timeout=30)","requests.get(url, timeout=5, read_limit=30)","requests.get(url, timeout={'connect': 5, 'read': 30})","A","A tuple of (connect_timeout, read_timeout) sets them independently.",""
"206","Python Requests","Error Handling","Easy","scenario","Your code should handle network errors gracefully. Which exception should you catch?","requests.exceptions.ConnectionError","ConnectionRefusedError","socket.error","OSError","A","ConnectionError covers network-related failures in the requests library.",""
"207","Python Requests","Error Handling","Medium","scenario","You want to handle any possible error from the requests library. What exception should you catch?","requests.exceptions.RequestException","Exception","requests.exceptions.HTTPError","requests.exceptions.ConnectionError","A","RequestException is the base class for all requests exceptions.",""
"208","Python Requests","Error Handling","Hard","scenario","An API sometimes returns 429 Too Many Requests. How should you handle this with retry logic?","Use Retry with status_forcelist=[429] and respect the Retry-After header","Catch HTTPError and sleep for a fixed time","Ignore the error and retry immediately","Switch to a different API","A","Retry with status_forcelist=[429] and backoff_factor automatically handles rate limiting.",""
"209","Python Requests","GET Requests","Medium","scenario","You need to download data from an API that requires both an API key header and query parameters. How do you structure the request?","requests.get(url, headers={'X-API-Key': key}, params={'q': 'search'})","requests.get(url + '?q=search', api_key=key)","requests.get(url, key=key, query='search')","requests.get(url, auth=key, params='q=search')","A","Headers and params are separate keyword arguments that can be combined.",""
"210","Python Requests","POST Requests","Medium","scenario","An API endpoint accepts both JSON data and file uploads in the same request. What is the best approach?","Send files via the files parameter and additional data via the data parameter","Use json parameter with base64-encoded file","Make two separate requests","Combine everything in the json parameter","A","files and data parameters can be combined for multipart requests with mixed content.",""
"211","Python Requests","Response Handling","Hard","scenario","You receive a response with encoding issues - the text shows garbled characters. How do you fix this?","Set response.encoding to the correct encoding before accessing response.text","Use response.content.decode('utf-8')","Use response.raw to get unprocessed data","Re-send the request with Accept-Charset header","A","Setting response.encoding before accessing .text fixes encoding issues.",""
"212","Python Requests","Headers","Hard","scenario","An API uses ETags for caching. How do you implement conditional requests?","Send the ETag in the If-None-Match header and check for 304 status","Cache the response locally and check timestamps","Use the Expires header only","Set Cache-Control: no-cache","A","Sending If-None-Match with the ETag allows 304 Not Modified responses for caching.",""
"213","Python Requests","Timeout Handling","Hard","scenario","You need to limit the total time spent on a request including retries. How do you implement this?","Use a combination of per-request timeout and a total timer with a deadline","Set timeout to the total time divided by retry count","Use only the timeout parameter","Use asyncio timeout","A","Combine per-request timeout with an external deadline timer to limit total time.",""
"214","Python Requests","Error Handling","Hard","scenario","You need to distinguish between a server being down (ConnectionError) and the server responding with an error (HTTPError). How do you structure your error handling?","Use separate except blocks for ConnectionError and HTTPError","Catch RequestException and check the type","Check response.status_code only","Use response.ok only","A","Separate except blocks allow different handling for network vs server errors.",""
"215","Python Requests","Request Body","Hard","scenario","You need to send a binary protobuf payload in a POST request. How do you do this?","Pass the serialised bytes to data and set Content-Type header to application/protobuf","Use the json parameter with the protobuf","Use the files parameter","Use the proto parameter","A","Binary data is sent via data parameter with the appropriate Content-Type header.",""
"216","Python Requests","Authentication - Bearer Token","Hard","scenario","Your access token expires after 1 hour. How do you implement automatic token refresh in requests?","Create a custom auth class extending AuthBase that refreshes the token when needed","Check token expiry before each request manually","Use a global variable for the token","Set a timeout of 1 hour","A","A custom AuthBase subclass can intercept requests and refresh tokens automatically.",""
"217","Python Requests","Authentication - OAuth","Hard","scenario","You need to implement the OAuth2 client credentials flow for machine-to-machine authentication. What approach works?","POST to the token endpoint with client_id and client_secret, then use the returned token","Use Basic Auth with client credentials","Use requests-oauthlib with user authorization","Pass credentials as query parameters","A","Client credentials flow involves POSTing to the token endpoint to get an access token.",""
"218","Python Requests","GET Requests","Hard","scenario","You need to make a conditional GET request that only downloads data if it has changed since your last request. How do you implement this?","Use If-Modified-Since or If-None-Match headers and check for 304 response","Compare response.text with cached data","Use a hash of the response body","Set cache=True in the request","A","Conditional headers enable efficient caching with 304 Not Modified responses.",""
"219","Python Requests","POST Requests","Hard","scenario","You need to send a request with chunked transfer encoding. How do you achieve this?","Pass a generator to the data parameter","Set headers={'Transfer-Encoding': 'chunked'}","Use stream=True","Set chunked=True in the request","A","Generators passed to data trigger chunked transfer encoding automatically.",""
"220","Python Requests","Error Handling","Medium","scenario","Your code needs to retry on ConnectionError but not on HTTPError. How do you structure this?","Use separate except clauses and only retry in the ConnectionError handler","Catch RequestException and retry for all errors","Use raise_for_status() in the retry loop","Retry on all exceptions","A","Separate exception handling allows selective retry logic for specific error types.",""
"221","Python Requests","Timeout Handling","Medium","scenario","You are making requests to multiple APIs with different timeout requirements. How do you manage this?","Set different timeout values per request or use different Session objects","Set a global timeout for all requests","Use the longest timeout for all requests","Timeouts cannot vary between requests","A","Each request can have its own timeout parameter for fine-grained control.",""
"222","Python Requests","Headers","Medium","scenario","You need to send a request that accepts both JSON and XML responses, preferring JSON. How do you set the Accept header?","headers={'Accept': 'application/json, application/xml;q=0.9'}","headers={'Accept': 'json,xml'}","headers={'Accept': 'application/json'} only","params={'accept': 'json,xml'}","A","Quality values (q=) in Accept header express preference for different content types.",""
"223","Python Requests","Query Parameters","Medium","scenario","You need to send a query parameter with special characters like spaces and ampersands. How should you handle this?","Use the params dict and requests will URL-encode automatically","Manually encode with urllib.parse.quote","Replace spaces with + manually","Use raw strings in the URL","A","The params parameter handles URL encoding of special characters automatically.",""
"224","Python Requests","Request Body","Medium","scenario","An API accepts both form data and JSON. You need to send nested data. Which approach is better?","Use json= for nested data structures","Use data= for nested data structures","Use data= with manual flattening","Send nested data as query parameters","A","JSON naturally supports nested structures; form encoding does not.",""
"225","Python Requests","Response Handling","Medium","scenario","You need to save a binary response (like a PDF) to disk. What is the correct approach?","Write response.content to a file opened in binary mode","Write response.text to a file","Use response.save('file.pdf')","Use json.dumps(response.content)","A","response.content provides the raw bytes suitable for binary files.",""
"226","Python Requests","Authentication - Basic","Hard","scenario","You need to use Digest authentication instead of Basic. How do you implement this?","Use requests.auth.HTTPDigestAuth(user, pass)","Use auth=('user', 'pass', 'digest')","Set headers manually with the digest hash","Digest auth is not supported","A","HTTPDigestAuth from requests.auth provides HTTP Digest Authentication.",""
"227","Python Requests","Error Handling","Easy","scenario","Your script crashes when the internet connection drops. How do you make it more robust?","Wrap requests calls in try/except for ConnectionError","Use a faster internet connection","Set verify=False","Increase the timeout","A","Catching ConnectionError prevents crashes due to network issues.",""
"228","Python Requests","GET Requests","Easy","scenario","You need to check if a resource exists on a server without downloading the full content. Which is more efficient?","Use requests.head(url) to send a HEAD request","Use requests.get(url) and ignore the body","Use requests.options(url)","Use requests.get(url, stream=True)","A","HEAD requests retrieve only headers, not the body, making them efficient for existence checks.",""
"229","Python Requests","POST Requests","Easy","scenario","You need to submit a contact form with name, email, and message fields. What is the simplest approach?","requests.post(url, data={'name': 'John', 'email': 'j@e.com', 'message': 'Hi'})","requests.get(url, params={'name': 'John', 'email': 'j@e.com'})","requests.post(url, body='name=John&email=j@e.com')","requests.submit(url, form={'name': 'John'})","A","POST with data dict is the standard way to submit form data.",""
"230","Python Requests","Headers","Easy","scenario","You need to tell the server you want a JSON response. Which header should you set?","Accept: application/json","Content-Type: application/json","Response-Type: json","Format: json","A","The Accept header tells the server what format the client prefers.",""
"231","Python Requests","Query Parameters","Hard","scenario","You need to send a query parameter with the same key multiple times (e.g., for multi-select filters). How do you handle this?","Use params={'color': ['red', 'blue']} or params=[('color', 'red'), ('color', 'blue')]","Use params={'color': 'red,blue'}","Send two separate requests","Use params={'color[]': ['red', 'blue']}","A","Lists as values or list of tuples allow duplicate keys in query parameters.",""
"232","Python Requests","Request Body","Hard","scenario","You need to send a request with a custom Content-Type that requests does not set automatically. How do you do this?","Set the Content-Type header manually in the headers dict along with the data","Use the content_type parameter","Use the type parameter in data","It is not possible to set custom Content-Types","A","Custom Content-Types are set by including them in the headers dictionary.",""
"233","Python Requests","Response Handling","Easy","scenario","You want to get the encoding of a response to handle international characters. Where do you find it?","response.encoding","response.charset","response.headers['encoding']","response.text_encoding","A","response.encoding shows the encoding used to decode response.text.",""
"234","Python Requests","Authentication - Bearer Token","Easy","scenario","You have an API key that should be sent as a Bearer token. How do you construct the header?","{'Authorization': 'Bearer ' + api_key}","{'Bearer': api_key}","{'API-Key': api_key}","{'auth': 'bearer:' + api_key}","A","Bearer tokens are sent in the Authorization header with 'Bearer ' prefix.",""
"235","Python Requests","Authentication - OAuth","Medium","scenario","You need to implement OAuth2 with PKCE for a mobile app backend. What is the key difference from standard OAuth2?","PKCE adds a code_verifier and code_challenge to prevent authorization code interception","PKCE uses a different token endpoint","PKCE does not require a redirect URI","PKCE eliminates the need for client_secret","A","PKCE (Proof Key for Code Exchange) adds cryptographic verification to prevent code interception.",""
"236","Python Requests","DELETE Requests","Medium","scenario","Your API requires confirmation data in the body of a DELETE request. How do you send it?","requests.delete(url, json={'confirm': True})","requests.delete(url, confirm=True)","DELETE requests cannot have bodies","Use POST with action=delete instead","A","The json parameter can be used with DELETE to include a request body.",""
"237","Python Requests","PATCH Requests","Hard","scenario","You need to implement JSON Patch (RFC 6902) operations. How do you send the patch document?","Send a list of operations via json= with Content-Type: application/json-patch+json","Use a special patch parameter","PATCH automatically understands JSON Patch","Use data= with the patch document","A","JSON Patch operations are sent as a JSON array with the json-patch+json Content-Type.",""
"238","Python Requests","PUT Requests","Hard","scenario","You need to upload a large file via PUT without loading it into memory. How do you accomplish this?","Pass the file object directly to data=open('file', 'rb')","Read the file into memory and pass to data","Use the files parameter with PUT","PUT does not support file uploads","A","An open file object passed to data is streamed, avoiding memory issues.",""
"239","Python Requests","Error Handling","Hard","scenario","Your application needs to retry on network errors but fail immediately on authentication errors (401). How do you implement this?","Catch ConnectionError for retries; catch HTTPError and check status_code for 401 to fail immediately","Use status_forcelist to exclude 401","Catch all exceptions and retry","Use separate Session objects","A","Differentiated exception handling allows retry on network errors but immediate failure on 401.",""
"240","Python Requests","GET Requests","Easy","scenario","You want to check if an API is online by making a simple request. What is the quickest approach?","Send a GET request and check if response.ok is True","Ping the server with ICMP","Open a raw TCP socket","Use DNS lookup","A","A simple GET with response.ok check confirms API availability.",""
"241","Python Requests","POST Requests","Hard","scenario","You need to send a webhook notification with a JSON payload and HMAC signature header. How do you structure this?","Compute HMAC of the body, set it as a header, and use json= for the payload","Use the auth parameter with HMAC","Send HMAC in the query string","Use a special webhook parameter","A","The HMAC signature is typically sent as a custom header alongside the JSON body.",""
"242","Python Requests","Headers","Easy","scenario","You want to download a web page and the server needs to know you accept HTML. What header should you set?","Accept: text/html","Content-Type: text/html","Format: html","Download: html","A","The Accept header tells the server what content types the client accepts.",""
"243","Python Requests","Response Handling","Hard","scenario","You receive a large JSON response and only need one field. What is the most memory-efficient approach?","Parse with response.json() and extract the field (or use streaming JSON parser for very large responses)","Save to disk first then parse","Use regex on response.text","Download as binary and parse manually","A","For most cases response.json() is fine; for extremely large JSON, a streaming parser helps.",""
"244","Python Requests","Timeout Handling","Hard","scenario","You need to implement a circuit breaker pattern for an unreliable API. What combination of features would you use?","Track failures with a counter, use timeout and retry, and stop requests when failure threshold is reached","Just set a very long timeout","Only use retry with no limit","Switch to async requests","A","A circuit breaker combines failure tracking, timeouts, and retries with a threshold.",""
"245","Python Requests","GET Requests","Easy","code_completion","Fill in the blank to send a GET request.","requests.get","requests.send","requests.fetch","requests.read","A","requests.get() sends an HTTP GET request.","import requests
response = ___(url)"
"246","Python Requests","GET Requests","Easy","code_completion","Fill in the blank to get the HTTP status code.","status_code","code","status","http_code","A","The status_code attribute holds the HTTP response status code.","import requests
response = requests.get(url)
print(response.___)"
"247","Python Requests","POST Requests","Easy","code_completion","Fill in the blank to send JSON data in a POST request.","json","data","body","payload","A","The json parameter serialises the dict to JSON automatically.","import requests
response = requests.post(url, ___={'key': 'value'})"
"248","Python Requests","POST Requests","Easy","code_completion","Fill in the blank to send form-encoded data.","data","form","body","json","A","The data parameter sends form-encoded data.","import requests
response = requests.post(url, ___={'username': 'admin', 'password': 'secret'})"
"249","Python Requests","PUT Requests","Easy","code_completion","Fill in the blank to send a PUT request with JSON data.","requests.put","requests.update","requests.replace","requests.set","A","requests.put() sends an HTTP PUT request.","import requests
response = ___(url, json={'name': 'updated'})"
"250","Python Requests","DELETE Requests","Easy","code_completion","Fill in the blank to send a DELETE request.","requests.delete","requests.remove","requests.del","requests.destroy","A","requests.delete() sends an HTTP DELETE request.","import requests
response = ___(url)"
"251","Python Requests","PATCH Requests","Easy","code_completion","Fill in the blank to send a PATCH request.","requests.patch","requests.update","requests.modify","requests.partial","A","requests.patch() sends an HTTP PATCH request.","import requests
response = ___(url, json={'email': 'new@example.com'})"
"252","Python Requests","Headers","Easy","code_completion","Fill in the blank to send a custom header.","headers","head","header","custom_headers","A","The headers parameter accepts a dictionary of HTTP headers.","import requests
response = requests.get(url, ___={'Authorization': 'Bearer token123'})"
"253","Python Requests","Headers","Medium","code_completion","Fill in the blank to access the Content-Type response header.","headers","head","header_dict","response_headers","A","response.headers is a case-insensitive dict of response headers.","import requests
response = requests.get(url)
content_type = response.___['Content-Type']"
"254","Python Requests","Query Parameters","Easy","code_completion","Fill in the blank to add query parameters to the URL.","params","query","args","qs","A","The params parameter appends query parameters to the URL.","import requests
response = requests.get(url, ___={'page': 1, 'limit': 10})"
"255","Python Requests","Query Parameters","Medium","code_completion","Fill in the blank to send multiple values for the same query parameter.","params={'color': ['red', 'blue']}","params={'color': 'red,blue'}","query={'color': ['red', 'blue']}","params={'colors': 'red|blue'}","A","A list value causes the key to be repeated in the query string.","import requests
response = requests.get(url, ___)"
"256","Python Requests","Request Body","Medium","code_completion","Fill in the blank to send raw XML data with the correct Content-Type.","data=xml_string, headers={'Content-Type': 'application/xml'}","json=xml_string","xml=xml_string","body=xml_string","A","Raw data is sent via data= with an explicit Content-Type header.","import requests
xml_string = '<root><item>test</item></root>'
response = requests.post(url, ___)"
"257","Python Requests","Response Handling","Easy","code_completion","Fill in the blank to parse the response as JSON.","json()","parse_json()","to_json()","decode_json()","A","response.json() parses the JSON response body.","import requests
response = requests.get(url)
data = response.___"
"258","Python Requests","Response Handling","Easy","code_completion","Fill in the blank to get the response body as text.","text","body","string","content_text","A","response.text returns the decoded string content.","import requests
response = requests.get(url)
body = response.___"
"259","Python Requests","Response Handling","Medium","code_completion","Fill in the blank to raise an error for HTTP error status codes.","raise_for_status()","check_status()","verify()","assert_ok()","A","raise_for_status() raises HTTPError for 4xx/5xx responses.","import requests
response = requests.get(url)
response.___"
