"id","subject","topic","difficulty","type","question","option_a","option_b","option_c","option_d","correct_answer","explanation","code_snippet"
"151","Postman","Assertions","Easy","mcq","What does pm.expect(value).to.be.true check?","That the value is strictly true","That the value is truthy","That the value exists","That the value is not null","A","to.be.true asserts that the value is strictly the boolean true.",""
"152","Postman","Assertions","Medium","mcq","How do you assert that a value is within a range?","pm.expect(value).to.be.within(1, 10)","pm.expect(value).to.be.between(1, 10)","pm.expect(value).to.be.inRange(1, 10)","pm.assert.range(value, 1, 10)","A","Chai's to.be.within() asserts that a number is within the specified range.",""
"153","Postman","Assertions","Hard","mcq","How do you negate an assertion in Chai?","Using .not (e.g., to.not.equal())","Using ! operator","Using .negate()","Using .inverse()","A","Chai assertions are negated using .not in the chain (e.g., pm.expect(x).to.not.equal(y)).",""
"154","Postman","Assertions","Medium","mcq","What does pm.expect([]).to.be.empty check?","That the array has no elements","That the value is null","That the value is undefined","That the string is blank","A","to.be.empty asserts that an array or string has a length of zero.",""
"155","Postman","Assertions","Hard","mcq","How do you chain multiple assertions on the same value?","pm.expect(val).to.be.a('string').and.have.lengthOf(5)","pm.expect(val).a('string') && pm.expect(val).length(5)","pm.multiAssert(val, ['string', 5])","You cannot chain assertions","A","Chai supports chaining multiple assertions using .and or simply continuing the chain.",""
"156","Postman","Chaining Requests","Easy","mcq","What does it mean to chain requests in Postman?","Passing data from one request to another","Linking two APIs together","Running requests simultaneously","Creating request loops","A","Chaining requests means using data from one request's response in subsequent requests.",""
"157","Postman","Chaining Requests","Easy","mcq","How do you store response data for the next request?","Set it as a variable in the test script","Copy and paste it manually","Use the forward button","Save it to a file","A","You store response data as a variable (environment, global, or collection) in the test script.",""
"158","Postman","Chaining Requests","Medium","mcq","Which function controls the next request in a collection run?","postman.setNextRequest()","pm.nextRequest()","pm.goto()","postman.redirect()","A","postman.setNextRequest() sets which request to execute next in a collection run.",""
"159","Postman","Chaining Requests","Medium","mcq","What happens when postman.setNextRequest(null) is called?","The collection run stops after the current request","Nothing happens","It goes to the first request","An error is thrown","A","Setting the next request to null stops the collection runner after the current request completes.",""
"160","Postman","Chaining Requests","Hard","mcq","Can postman.setNextRequest() create loops in a collection run?","Yes, by pointing to a previous request","No, loops are not possible","Only forward references are allowed","Only with Newman","A","You can create loops by setting the next request to a previous request, useful for polling patterns.",""
"161","Postman","Chaining Requests","Easy","mcq","What is a typical use case for chaining requests?","Using an auth token from login in subsequent requests","Sending requests faster","Reducing API calls","Compressing responses","A","A common pattern is extracting an auth token from a login response and using it in subsequent requests.",""
"162","Postman","Chaining Requests","Medium","mcq","Where should you set variables for chaining: pre-request or test script?","Test script, after receiving the response","Pre-request script","Either works the same","In the URL bar","A","Variables for chaining should be set in the test script where you have access to the response data.",""
"163","Postman","Chaining Requests","Hard","mcq","How do you implement conditional branching in a collection run?","Use if/else with postman.setNextRequest() in test scripts","Use the branch feature in Collection Runner","Use environment conditions","Conditional branching is not possible","A","Conditional branching is achieved by using if/else logic with postman.setNextRequest() in test scripts.",""
"164","Postman","Chaining Requests","Easy","mcq","Can you chain requests across different folders in a collection?","Yes, postman.setNextRequest() works across folders","No, only within the same folder","Only in the root level","Only with Newman","A","postman.setNextRequest() can reference any request in the collection, regardless of folder structure.",""
"165","Postman","Chaining Requests","Medium","mcq","What variable scope is best for short-lived data used in request chaining?","Environment or collection variables","Global variables","Local variables","Data variables","A","Environment or collection variables are suitable for chaining as they persist across requests.",""
"166","Postman","Chaining Requests","Hard","mcq","How do you pass an array of IDs from one request to the next?","JSON.stringify the array and store as a variable","Arrays cannot be passed between requests","Use a special array variable type","Separate each ID into individual variables","A","Arrays must be JSON.stringified before storing as variables and parsed back in the next request.",""
"167","Postman","Chaining Requests","Medium","mcq","Does postman.setNextRequest() take effect immediately?","No, it takes effect after the current request completes","Yes, it jumps immediately","It queues the next request","It depends on the request type","A","postman.setNextRequest() does not execute immediately; it takes effect after the current request finishes.",""
"168","Postman","Chaining Requests","Hard","mcq","What is a retry pattern using request chaining?","Set next request to itself with a counter variable","Use pm.retry()","Use the retry button","Retry is not possible with chaining","A","A retry pattern sets the next request to itself while tracking a counter variable to limit retries.",""
"169","Postman","Chaining Requests","Easy","mcq","Can request chaining work in the Collection Runner?","Yes, it is designed for the Collection Runner","No, only for individual requests","Only with Newman","Only in monitors","A","Request chaining via setNextRequest is specifically designed for the Collection Runner and Newman.",""
"170","Postman","Chaining Requests","Medium","mcq","What is the difference between chaining with variables vs setNextRequest?","Variables pass data; setNextRequest controls flow","They are the same thing","Variables only work with Newman","setNextRequest only works with variables","A","Variables are for passing data between requests while setNextRequest controls execution order.",""
"171","Postman","Authentication Setup","Easy","mcq","Which authentication types does Postman support?","API Key, OAuth 2.0, Bearer Token, Basic Auth, and more","Only API Key","Only OAuth 2.0","Only Basic Auth","A","Postman supports many authentication types including API Key, OAuth 2.0, Bearer Token, Basic Auth, Digest, etc.",""
"172","Postman","Authentication Setup","Easy","mcq","Where do you configure authentication in Postman?","In the Authorization tab of a request","In the Headers tab only","In the Body tab","In the Settings menu","A","Authentication is configured in the Authorization tab of a request, folder, or collection.",""
"173","Postman","Authentication Setup","Medium","mcq","What does 'Inherit auth from parent' mean in Postman?","The request uses the authentication set at the folder or collection level","The request has no authentication","It uses the OS credentials","It inherits from the previous request","A","Inherit auth from parent means the request uses the auth configured at the parent folder or collection level.",""
"174","Postman","Authentication Setup","Medium","mcq","How does Bearer Token authentication work in Postman?","A token is sent in the Authorization header","A token is sent as a query parameter","A token is sent in the body","A token is sent as a cookie","A","Bearer Token auth sends the token in the Authorization header as 'Bearer <token>'.",""
"175","Postman","Authentication Setup","Hard","mcq","What is the OAuth 2.0 authorization code flow in Postman?","User authorizes, gets code, exchanges for token","Directly sends credentials for token","Uses API key only","Sends token in URL","A","The authorization code flow redirects the user to authorize, returns a code, then exchanges it for an access token.",""
"176","Postman","Authentication Setup","Easy","mcq","What is Basic Authentication in Postman?","Sending username and password encoded in Base64","Sending an API key","Using OAuth tokens","Certificate-based authentication","A","Basic Auth encodes the username:password pair in Base64 and sends it in the Authorization header.",""
"177","Postman","Authentication Setup","Medium","mcq","Can you use variables in authentication fields?","Yes, {{variable}} syntax works in auth fields","No, only literal values are accepted","Only in the token field","Only for API keys","A","Variables can be used in all authentication fields using the standard {{variable}} syntax.",""
"178","Postman","Authentication Setup","Hard","mcq","How do you configure client certificate authentication in Postman?","In Settings > Certificates","In the Authorization tab","In the Headers tab","Using a pre-request script","A","Client certificates are configured in Postman Settings under the Certificates section.",""
"179","Postman","Authentication Setup","Easy","mcq","What is an API Key in Postman's authentication?","A key-value pair sent as header or query parameter","A username and password","An OAuth token","A digital certificate","A","API Key authentication sends a key-value pair either as a header or a query parameter.",""
"180","Postman","Authentication Setup","Medium","mcq","How do you refresh an OAuth 2.0 token in Postman?","Click the refresh button or use a refresh token","Delete and re-create the token","Restart Postman","Manually enter a new token","A","OAuth 2.0 tokens can be refreshed using the refresh button or by configuring a refresh token.",""
"181","Postman","Authentication Setup","Hard","mcq","What is Hawk Authentication in Postman?","An HTTP authentication scheme using HMAC","A type of OAuth","A certificate-based auth","A custom header auth","A","Hawk Authentication is an HTTP authentication scheme that uses HMAC-based message authentication.",""
"182","Postman","Authentication Setup","Easy","mcq","Can authentication be set at the collection level?","Yes, and it applies to all requests by default","No, only per-request","Only at the folder level","Only for GET requests","A","Collection-level authentication applies to all requests within the collection unless overridden.",""
"183","Postman","Authentication Setup","Medium","mcq","What is the 'No Auth' option used for?","To explicitly specify that no authentication should be used","To remove saved credentials","To use anonymous access","To disable the auth tab","A","No Auth explicitly indicates that the request should not include any authentication.",""
"184","Postman","Authentication Setup","Hard","mcq","How do you implement custom authentication schemes in Postman?","Using pre-request scripts to set custom headers","Using the custom auth type","Using a plugin","Custom auth is not supported","A","Custom authentication schemes are implemented using pre-request scripts to dynamically set headers or parameters.",""
"185","Postman","Authentication Setup","Medium","mcq","Where does Postman store OAuth 2.0 tokens after generation?","In the token manager accessible from the Authorization tab","In environment variables","In a local file","In the system keychain","A","Generated OAuth 2.0 tokens are stored in Postman's token manager within the Authorization tab.",""
"186","Postman","Data-Driven Testing","Easy","mcq","What is data-driven testing in Postman?","Running the same request with different data sets","Testing database connections","Creating data models","Generating random data","A","Data-driven testing runs the same requests multiple times with different data sets from a file.",""
"187","Postman","Data-Driven Testing","Easy","mcq","Which file formats are supported for data-driven testing in Postman?","CSV and JSON","Only CSV","Only JSON","XML and YAML","A","Postman supports both CSV and JSON files for data-driven testing.",""
"188","Postman","Data-Driven Testing","Medium","mcq","How do you reference data file variables in a request?","Using {{variable_name}} syntax","Using $data.variable_name","Using data[variable_name]","Using %variable_name%","A","Data file variables are referenced using the standard {{variable_name}} syntax in requests.",""
"189","Postman","Data-Driven Testing","Medium","mcq","How do you access data file values in test scripts?","pm.iterationData.get('key')","pm.data.get('key')","pm.file.get('key')","pm.csv.get('key')","A","pm.iterationData.get() retrieves values from the data file in test scripts.",""
"190","Postman","Data-Driven Testing","Hard","mcq","What determines the number of iterations when using a data file?","The number of rows/objects in the data file","The iteration count setting always","The number of requests","A fixed default of 10","A","When a data file is used, the number of iterations defaults to the number of data rows/objects.",""
"191","Postman","Data-Driven Testing","Easy","mcq","Where do you upload a data file in the Collection Runner?","In the Data section of the Collection Runner","In the pre-request script","In the request body","In the environment settings","A","Data files are uploaded in the Data section of the Collection Runner configuration.",""
"192","Postman","Data-Driven Testing","Medium","mcq","Can data-driven testing be used with Newman?","Yes, using the -d or --iteration-data flag","No, only in the Postman UI","Only with JSON files","Only with the paid CLI","A","Newman supports data-driven testing with the -d flag followed by the data file path.",""
"193","Postman","Data-Driven Testing","Hard","mcq","How should a JSON data file be structured for data-driven testing?","As an array of objects, each object is one iteration","As a single object with arrays","As nested JSON","As a JSON schema","A","JSON data files should be an array of objects where each object represents one iteration's data.",""
"194","Postman","Data-Driven Testing","Easy","mcq","What is the first row of a CSV data file used for?","Column headers (variable names)","Data values","Comments","Configuration settings","A","The first row of a CSV file contains the column headers which become the variable names.",""
"195","Postman","Data-Driven Testing","Medium","mcq","Can you preview data file contents before running in the Collection Runner?","Yes, using the Preview button","No, you run blindly","Only for CSV files","Only for small files","A","The Collection Runner provides a Preview button to inspect data file contents before running.",""
"196","Postman","Data-Driven Testing","Hard","mcq","How do you handle data-dependent assertions in data-driven tests?","Use pm.iterationData.get() to get expected values from the data file","Hard-code expected values","Skip assertions for data-driven tests","Use separate test scripts per row","A","Expected values for assertions can be included in the data file and accessed via pm.iterationData.get().",""
"197","Postman","Data-Driven Testing","Medium","mcq","What happens if the data file has more rows than the iteration count?","Only the specified number of iterations run","All rows are used regardless","An error is thrown","Extra rows are skipped silently","A","If an iteration count is specified that is less than data rows, only that many iterations execute.",""
"198","Postman","Data-Driven Testing","Hard","mcq","Can data-driven testing use nested JSON objects as data?","Yes, but nested values must be accessed carefully in scripts","No, only flat structures are supported","Only one level of nesting","Only arrays are supported","A","Nested JSON objects are supported but require careful handling when accessing values in scripts.",""
"199","Postman","Data-Driven Testing","Easy","mcq","How many data files can be used per collection run?","One","Unlimited","Two (one CSV, one JSON)","Three","A","Only one data file can be used per collection run.",""
"200","Postman","Data-Driven Testing","Medium","mcq","Which method returns all data for the current iteration?","pm.iterationData.toObject()","pm.data.getAll()","pm.iteration.data()","pm.currentData()","A","pm.iterationData.toObject() returns all key-value pairs for the current iteration.",""
"201","Postman","Assertions","Easy","output","What will be the test result when this script runs against a 200 OK response?","PASS","FAIL","Error","Undefined","A","The status code is 200, so the assertion passes.","pm.test(""Status is 200"", function () {
    pm.response.to.have.status(200);
});"
"202","Postman","Assertions","Easy","output","What will the test result be when the response status code is 404?","FAIL","PASS","Error","Skipped","A","The assertion expects 200 but receives 404, so the test fails.","pm.test(""Status is 200"", function () {
    pm.response.to.have.status(200);
});"
"203","Postman","Assertions","Medium","output","What is the console output of this test script if the response body is '{""name"":""John""}'?","John","undefined","null","Error","A","pm.response.json() parses the body and .name returns 'John'.","var data = pm.response.json();
console.log(data.name);"
"204","Postman","Assertions","Medium","output","What will the test result be if the response body contains '{""count"": 5}'?","PASS","FAIL","Error","Undefined","A","The count value is 5 which equals the expected value, so the test passes.","pm.test(""Count is 5"", function () {
    var jsonData = pm.response.json();
    pm.expect(jsonData.count).to.eql(5);
});"
"205","Postman","Assertions","Hard","output","What will the test result be if the response body is '{""items"": [1, 2, 3]}'?","PASS","FAIL","Error","Undefined","A","The items array has length 3, and the assertion checks for lengthOf(3), so it passes.","pm.test(""Items count"", function () {
    var jsonData = pm.response.json();
    pm.expect(jsonData.items).to.have.lengthOf(3);
});"
"206","Postman","Assertions","Easy","output","What is the test result if the response contains the header 'Content-Type: application/json'?","PASS","FAIL","Error","Skipped","A","The header exists so the assertion passes.","pm.test(""Has Content-Type"", function () {
    pm.response.to.have.header(""Content-Type"");
});"
"207","Postman","Assertions","Medium","output","What will this test print to the console if response time is 250ms?","250","0.25","250ms","undefined","A","pm.response.responseTime returns the numeric value in milliseconds.","console.log(pm.response.responseTime);"
"208","Postman","Assertions","Hard","output","What is the test result if the response body is '{""user"": {""age"": 25}}'?","PASS","FAIL","Error","Undefined","A","The nested property user.age equals 25, matching the expected value.","pm.test(""Check age"", function () {
    var data = pm.response.json();
    pm.expect(data.user.age).to.eql(25);
});"
"209","Postman","Variables","Easy","output","What value will be set as the environment variable 'token' after this script runs?","abc123","undefined","null","token","A","pm.environment.set explicitly sets the token variable to 'abc123'.","pm.environment.set(""token"", ""abc123"");"
"210","Postman","Variables","Medium","output","What will console.log output if the global variable 'baseUrl' is set to 'https://api.example.com'?","https://api.example.com","undefined","null","baseUrl","A","pm.globals.get retrieves the value of the global variable.","console.log(pm.globals.get(""baseUrl""));"
"211","Postman","Variables","Hard","output","What will the console output be if the environment variable 'count' is '10'?","number: 10","string: 10","10","NaN","B","Postman variables are stored as strings, so typeof returns 'string'.","var count = pm.environment.get(""count"");
console.log(typeof count + "": "" + count);"
"212","Postman","Variables","Medium","output","After running this script, what is the value of the collection variable 'status'?","active","inactive","null","undefined","A","pm.collectionVariables.set sets the collection variable 'status' to 'active'.","pm.collectionVariables.set(""status"", ""active"");"
"213","Postman","Variables","Easy","output","What will be logged to the console after this script runs?","true","false","undefined","Error","A","pm.environment.has() returns true if the variable 'token' exists and is set.","pm.environment.set(""token"", ""xyz"");
console.log(pm.environment.has(""token""));"
"214","Postman","Pre-request Scripts","Medium","output","What will the environment variable 'timestamp' contain after this pre-request script runs?","The current Unix timestamp in milliseconds","The current date string","undefined","An error","A","Date.now() returns the current timestamp in milliseconds.","pm.environment.set(""timestamp"", Date.now().toString());"
"215","Postman","Pre-request Scripts","Hard","output","What type of value will be stored in the 'hash' environment variable?","A hexadecimal string (SHA256 hash)","A binary value","An integer","An array","A","CryptoJS.SHA256 returns a hash object and toString() converts it to a hex string.","var hash = CryptoJS.SHA256(""message"").toString();
pm.environment.set(""hash"", hash);"
"216","Postman","Pre-request Scripts","Easy","output","What will be logged to the Postman console?","Hello, Postman!","undefined","null","Error","A","console.log outputs the string to the Postman console.","console.log(""Hello, Postman!"");"
"217","Postman","Pre-request Scripts","Medium","output","What will the environment variable 'randomNum' contain?","A random integer between 0 and 999","Always 0","Always 999","undefined","A","Math.random() * 1000 generates a random number, and Math.floor rounds it down.","var num = Math.floor(Math.random() * 1000);
pm.environment.set(""randomNum"", num.toString());"
"218","Postman","Pre-request Scripts","Hard","output","What will be set as the 'authHeader' environment variable?","A Base64-encoded string of 'user:pass'","The plain text 'user:pass'","undefined","An error","A","CryptoJS.enc.Utf8.parse creates a word array, and toString with Base64 encoding converts it.","var encoded = CryptoJS.enc.Utf8.parse(""user:pass"").toString(CryptoJS.enc.Base64);
pm.environment.set(""authHeader"", ""Basic "" + encoded);"
"219","Postman","Test Scripts","Easy","output","What will the test result be if the response status code is 201?","PASS","FAIL","Error","Skipped","A","The assertion checks for status 201, and the response is 201, so it passes.","pm.test(""Created successfully"", function () {
    pm.response.to.have.status(201);
});"
"220","Postman","Test Scripts","Medium","output","How many tests will PASS if response is '{""a"":1,""b"":2}' with status 200?","2","1","0","Error","A","Both tests pass: status is 200 and body has property 'a'.","pm.test(""Status OK"", function () {
    pm.response.to.have.status(200);
});
pm.test(""Has prop a"", function () {
    pm.expect(pm.response.json()).to.have.property(""a"");
});"
"221","Postman","Test Scripts","Hard","output","What will the test result be if response body is '{""status"":""success"",""data"":[1,2,3]}'?","PASS","FAIL","Error","Undefined","A","The status is 'success' and the data array includes 2, so both expect assertions pass.","pm.test(""Validate response"", function () {
    var json = pm.response.json();
    pm.expect(json.status).to.eql(""success"");
    pm.expect(json.data).to.include(2);
});"
"222","Postman","Test Scripts","Easy","output","What will be the test result if the response body text contains 'Welcome'?","PASS","FAIL","Error","Skipped","A","pm.response.text() returns the body text which includes 'Welcome', so the assertion passes.","pm.test(""Body contains Welcome"", function () {
    pm.expect(pm.response.text()).to.include(""Welcome"");
});"
"223","Postman","Test Scripts","Medium","output","After this script runs on a response with '{""token"":""abc123""}', what environment variable is set?","authToken = abc123","token = abc123","auth = abc123","No variable is set","A","The script extracts token from the response and sets it as authToken environment variable.","var json = pm.response.json();
pm.environment.set(""authToken"", json.token);"
"224","Postman","Newman CLI","Easy","output","What will be the exit code of this Newman command if all tests pass?","0","1","200","-1","A","Newman returns exit code 0 when all tests pass successfully.","newman run collection.json"
"225","Postman","Newman CLI","Medium","output","How many iterations will this Newman command execute?","5","1","10","Unlimited","A","The -n flag specifies the number of iterations.","newman run collection.json -n 5"
"226","Postman","Newman CLI","Hard","output","What will happen if the environment file does not exist?","Newman throws an error and exits with non-zero code","Newman runs without the environment","Newman creates an empty environment","Newman skips the environment silently","A","Newman throws an error when a specified environment file is not found.","newman run collection.json -e non_existent.json"
"227","Postman","Chaining Requests","Medium","output","What request will execute next in the collection run after this script?","The request named 'Get Details'","The next sequential request","The first request","No request","A","postman.setNextRequest() sets 'Get Details' as the next request to execute.","postman.setNextRequest(""Get Details"");"
"228","Postman","Chaining Requests","Hard","output","What will happen after this test script executes in a collection run?","The collection run will stop","The next request will execute","An error will occur","The request will retry","A","Setting the next request to null stops the collection run.","postman.setNextRequest(null);"
"229","Postman","Chaining Requests","Medium","output","If the response is '{""id"": 42}', what environment variable will be set?","userId = 42","id = 42","user = 42","No variable is set","A","The script extracts the id value and sets it as the userId environment variable.","var data = pm.response.json();
pm.environment.set(""userId"", data.id.toString());"
"230","Postman","Data-Driven Testing","Medium","output","If the CSV file has a column 'email' with value 'test@example.com', what will be logged?","test@example.com","undefined","email","null","A","pm.iterationData.get() retrieves the value for the 'email' column from the current row.","console.log(pm.iterationData.get(""email""));"
"231","Postman","Data-Driven Testing","Hard","output","If the data file has 3 rows, how many times will this test execute?","3","1","Unlimited","0","A","Each row in the data file corresponds to one iteration, so the test runs 3 times.","pm.test(""Validate response"", function () {
    var expected = pm.iterationData.get(""expectedStatus"");
    pm.response.to.have.status(parseInt(expected));
});"
"232","Postman","Mock Servers","Medium","output","What response will the mock server return if there is an example named 'Success Response' with status 200?","The saved example response body with status 200","An empty 200 response","A 404 error","A random response","A","The x-mock-response-name header matches the example and returns its saved response.","GET /api/users
Headers:
  x-mock-response-name: Success Response"
"233","Postman","Mock Servers","Hard","output","What will happen when this request is sent to a mock server with no matching examples?","A default error response indicating no match","A 200 OK empty response","The server crashes","A timeout error","A","When no example matches, the mock server returns an error response explaining no match was found.","POST /api/nonexistent
Body: { ""test"": true }"
"234","Postman","Authentication Setup","Medium","output","What header value will be generated by this pre-request script?","Basic dXNlcjpwYXNz (Base64 of user:pass)","Basic user:pass","Bearer user:pass","user:pass","A","btoa() encodes 'user:pass' to Base64 and prepends 'Basic '.","var credentials = btoa(""user:pass"");
pm.request.headers.add({
    key: ""Authorization"",
    value: ""Basic "" + credentials
});"
"235","Postman","Authentication Setup","Hard","output","What will the 'authToken' environment variable contain after this script runs?","The access_token value from the response JSON","undefined","The full response body","null","A","The script extracts access_token from the JSON response and stores it.","var response = pm.response.json();
pm.environment.set(""authToken"", response.access_token);"
"236","Postman","Assertions","Medium","output","What will the test result be if the response body is '{""active"": true}'?","PASS","FAIL","Error","Undefined","A","The active property is true, and to.be.true checks for strict boolean true.","pm.test(""Is active"", function () {
    pm.expect(pm.response.json().active).to.be.true;
});"
"237","Postman","Assertions","Hard","output","What is the test result if response body is '{""score"": 85}'?","PASS","FAIL","Error","Undefined","A","85 is within the range of 0 to 100, so the within assertion passes.","pm.test(""Score in range"", function () {
    pm.expect(pm.response.json().score).to.be.within(0, 100);
});"
"238","Postman","Assertions","Easy","output","What will the test result be if response body is '{""name"": ""Alice""}'?","PASS","FAIL","Error","Skipped","A","The name property is a string, so to.be.a('string') passes.","pm.test(""Name is string"", function () {
    pm.expect(pm.response.json().name).to.be.a(""string"");
});"
"239","Postman","Assertions","Medium","output","What will the test result be if the response body is '{""items"": []}'?","PASS","FAIL","Error","Undefined","A","The items array is empty, so to.be.empty passes.","pm.test(""Items empty"", function () {
    pm.expect(pm.response.json().items).to.be.empty;
});"
"240","Postman","Assertions","Hard","output","What will the test result be if response is '{""data"": {""user"": {""id"": 1}}}'?","PASS","FAIL","Error","Undefined","A","The nested property data.user.id exists, so the nested property assertion passes.","pm.test(""Has nested id"", function () {
    pm.expect(pm.response.json()).to.have.nested.property(""data.user.id"");
});"
"241","Postman","Test Scripts","Hard","output","What will the variable 'ids' contain after this script runs on response '{""users"":[{""id"":1},{""id"":2},{""id"":3}]}'?","[1,2,3]","[{id:1},{id:2},{id:3}]","undefined","Error","A","map extracts the id from each user object, producing the array [1,2,3].","var users = pm.response.json().users;
var ids = users.map(u => u.id);
pm.environment.set(""ids"", JSON.stringify(ids));"
"242","Postman","Test Scripts","Medium","output","What will be the test result if response has status 200 and text 'OK'?","PASS","FAIL","Error","Skipped","A","Both conditions are met: status is 200 and response text includes 'OK'.","pm.test(""Status and body check"", function () {
    pm.response.to.have.status(200);
    pm.expect(pm.response.text()).to.include(""OK"");
});"
"243","Postman","Test Scripts","Easy","output","What will the test result be if response time is 150ms?","PASS","FAIL","Error","Skipped","A","150 is below 500, so the response time assertion passes.","pm.test(""Fast response"", function () {
    pm.expect(pm.response.responseTime).to.be.below(500);
});"
"244","Postman","Variables","Medium","output","What will be logged if environment variable 'items' was set to '[1,2,3]' as a string?","[1,2,3]","Array(3)","1,2,3","undefined","A","JSON.parse converts the string back to an array, and JSON.stringify formats it for logging.","var items = JSON.parse(pm.environment.get(""items""));
console.log(JSON.stringify(items));"
"245","Postman","Variables","Hard","output","What will be logged if both environment and global have variable 'url', env='env.com', global='global.com'?","env.com","global.com","undefined","Error","A","pm.variables.get resolves to the narrowest scope; environment takes precedence over global.","console.log(pm.variables.get(""url""));"
"246","Postman","Variables","Easy","output","What will the console output be after running this script?","undefined","null","Error","empty string","A","Attempting to get a variable that does not exist returns undefined.","console.log(pm.environment.get(""nonExistentVar""));"
"247","Postman","Chaining Requests","Hard","output","What will happen if this script runs and counter is currently 2?","The request 'Retry Request' will execute next","The collection run will stop","An error occurs","The next sequential request runs","A","Counter is 2 which is less than 3, so setNextRequest is called for 'Retry Request'.","var counter = parseInt(pm.environment.get(""retryCount"") || ""0"");
counter++;
pm.environment.set(""retryCount"", counter.toString());
if (counter < 3) {
    postman.setNextRequest(""Retry Request"");
} else {
    postman.setNextRequest(null);
}"
"248","Postman","Chaining Requests","Easy","output","What environment variable will be set if response is '{""token"":""xyz789""}'?","bearerToken = xyz789","token = xyz789","auth = xyz789","No variable is set","A","The script extracts token from JSON and sets it as bearerToken.","var json = pm.response.json();
pm.environment.set(""bearerToken"", json.token);"
"249","Postman","Chaining Requests","Medium","output","If response is '{""next_page"": ""/api/users?page=2""}', what environment variable is set?","nextUrl = /api/users?page=2","page = 2","url = /api/users?page=2","No variable is set","A","The script stores the next_page value in the nextUrl environment variable.","var data = pm.response.json();
if (data.next_page) {
    pm.environment.set(""nextUrl"", data.next_page);
}"
"250","Postman","Data-Driven Testing","Easy","output","What will be logged if the current iteration data has 'username' set to 'admin'?","admin","username","undefined","null","A","pm.iterationData.get('username') returns the value 'admin' from the current data row.","console.log(pm.iterationData.get(""username""));"
"251","Postman","Data-Driven Testing","Medium","output","What will the test result be if iteration data has 'statusCode' as '200' and response status is 200?","PASS","FAIL","Error","Skipped","A","parseInt converts '200' to the number 200, matching the response status code.","pm.test(""Status matches data"", function () {
    var expected = parseInt(pm.iterationData.get(""statusCode""));
    pm.response.to.have.status(expected);
});"
"252","Postman","Data-Driven Testing","Hard","output","What will be logged if iteration data has keys 'name', 'email', 'role'?","An object with name, email, and role properties","undefined","An array of keys","Error","A","pm.iterationData.toObject() returns all iteration data as a key-value object.","console.log(JSON.stringify(pm.iterationData.toObject()));"
"253","Postman","Pre-request Scripts","Easy","output","What will the environment variable 'requestTime' contain?","The current ISO date-time string","A Unix timestamp","undefined","Error","A","new Date().toISOString() returns the current date-time in ISO 8601 format.","pm.environment.set(""requestTime"", new Date().toISOString());"
"254","Postman","Pre-request Scripts","Medium","output","What will the global variable 'apiVersion' be set to?","v2","v1","undefined","Error","A","The script explicitly sets the global variable apiVersion to 'v2'.","pm.globals.set(""apiVersion"", ""v2"");"
"255","Postman","Pre-request Scripts","Hard","output","What will the environment variable 'signature' contain?","An HMAC-SHA256 hash of the request body","The raw request body","undefined","An error","A","CryptoJS.HmacSHA256 generates an HMAC signature of the body using the secret key.","var body = pm.request.body.raw;
var secret = pm.environment.get(""apiSecret"");
var signature = CryptoJS.HmacSHA256(body, secret).toString();
pm.environment.set(""signature"", signature);"
"256","Postman","Assertions","Easy","output","What will the test result be if response body is '{""status"": ""error""}'?","FAIL","PASS","Error","Undefined","A","The assertion checks for 'success' but the value is 'error', so it fails.","pm.test(""Success check"", function () {
    pm.expect(pm.response.json().status).to.eql(""success"");
});"
"257","Postman","Assertions","Medium","output","What will the test result be if response body is '{""value"": null}'?","PASS","FAIL","Error","Undefined","A","to.be.null checks that the value is strictly null, which it is.","pm.test(""Value is null"", function () {
    pm.expect(pm.response.json().value).to.be.null;
});"
"258","Postman","Assertions","Hard","output","What will the test result be if response body is '{""tags"": [""api"", ""rest"", ""test""]}'?","PASS","FAIL","Error","Undefined","A","The tags array includes both 'api' and 'rest', so the members assertion passes.","pm.test(""Has required tags"", function () {
    pm.expect(pm.response.json().tags).to.include.members([""api"", ""rest""]);
});"
"259","Postman","Test Scripts","Medium","output","What will the console log show if response has header 'X-Request-Id: req-123'?","req-123","X-Request-Id","undefined","null","A","pm.response.headers.get() retrieves the value of the specified header.","console.log(pm.response.headers.get(""X-Request-Id""));"
"260","Postman","Test Scripts","Hard","output","What will the test result be if response is '{""errors"": []}' and status is 200?","PASS","FAIL","Error","Skipped","A","Status is 200 and errors array is empty (length 0), so both assertions pass.","pm.test(""No errors"", function () {
    pm.response.to.have.status(200);
    pm.expect(pm.response.json().errors).to.have.lengthOf(0);
});"
"261","Postman","Test Scripts","Easy","output","What will the test result be if the response status is 'OK'?","PASS","FAIL","Error","Skipped","A","pm.response.to.have.status also accepts status text like 'OK' for comparison.","pm.test(""Status text check"", function () {
    pm.response.to.have.status(""OK"");
});"
"262","Postman","Newman CLI","Medium","output","What reports will be generated by this Newman command?","Both CLI output and a JSON file","Only CLI output","Only a JSON file","An HTML report","A","The -r flag with cli,json generates both CLI terminal output and a JSON report file.","newman run collection.json -r cli,json"
"263","Postman","Newman CLI","Hard","output","How many iterations will Newman run with this data file containing 10 rows?","3","10","1","30","A","The -n 3 flag limits iterations to 3, overriding the 10 rows in the data file.","newman run collection.json -d data.csv -n 3"
