id,subject,topic,difficulty,type,question,option_a,option_b,option_c,option_d,correct_answer,explanation,code_snippet
149,Python,Decorators,Medium,mcq,Can a class be used as a decorator in Python?,"Yes, by implementing __call__","No, only functions can be decorators",Only with @classmethod,Only abstract classes,A,Any callable can be a decorator. A class with __call__ method can decorate functions by returning a callable instance.,
150,Python,Generators,Medium,mcq,What is the difference between return and yield in a function?,return ends the function; yield pauses it and can resume,They are identical,yield ends the function,return pauses the function,A,"return terminates the function and sends a value back. yield suspends the function, preserving state for resumption.",
151,Python,Comprehensions,Hard,mcq,What is the set comprehension syntax in Python?,{expr for item in iterable},[expr for item in iterable],(expr for item in iterable),<expr for item in iterable>,A,"Set comprehensions use curly braces like {x**2 for x in range(5)}, creating a set of unique values.",
152,Python,Exception Handling,Medium,mcq,What is the base class for all built-in exceptions in Python?,BaseException,Exception,Error,Throwable,A,BaseException is the root class. Exception is a subclass that most user-catchable exceptions derive from.,
153,Python,File I/O,Hard,mcq,What is memory-mapped file I/O in Python?,Using mmap to map a file into memory for efficient random access,Reading entire files into memory,Using virtual memory for files,Caching files in RAM,A,"The mmap module maps files into memory, allowing array-like access that is efficient for large files with random access patterns.",
154,Python,Modules,Hard,mcq,What is a namespace package in Python 3?,A package without __init__.py that can span multiple directories,A package with named exports,A package in a namespace,A virtual package,A,Namespace packages (PEP 420) allow package portions to be split across multiple directories without __init__.py files.,
155,Python,Regular Expressions,Medium,mcq,What does re.compile() return?,A compiled regular expression pattern object,A string,A boolean,A match object,A,"re.compile(pattern) pre-compiles a regex for reuse, improving performance when the same pattern is used multiple times.",
157,Python,Built-ins,Medium,mcq,What does the reversed() function return?,A reverse iterator,A reversed list,A reversed string,None,A,"reversed() returns a reverse iterator. To get a list, wrap it: list(reversed(seq)).",
158,Python,Collections,Medium,mcq,What is collections.deque optimized for?,Fast appends and pops from both ends,Fast random access,Sorting,Memory efficiency,A,"deque (double-ended queue) provides O(1) append and pop from both ends, unlike lists which are O(n) for pop(0).",
159,Python,Scope,Hard,mcq,What is name mangling in Python?,Rewriting __attr to _ClassName__attr to avoid accidental overrides in subclasses,Encrypting variable names,Removing unused variables,Renaming modules on import,A,Names starting with __ (double underscore) in a class are mangled to _ClassName__name to prevent accidental name clashes in inheritance.,
161,Python,Data Types,Medium,mcq,What is the difference between a bytes object and a bytearray?,bytes is immutable; bytearray is mutable,They are identical,bytes is mutable; bytearray is immutable,bytearray is faster,A,"bytes objects are immutable sequences of bytes. bytearray is the mutable counterpart, allowing in-place modification.",
162,Python,Functions,Medium,mcq,What is a recursive function?,A function that calls itself to solve a problem,A function with multiple return statements,A function that uses generators,A function with no parameters,A,"Recursive functions call themselves with modified arguments, typically with a base case to stop the recursion.",
163,Python,OOP,Medium,mcq,What is polymorphism in Python?,The ability of different classes to provide their own implementation of the same method,Having multiple constructors,Using global variables in classes,Creating multiple instances,A,Polymorphism allows different classes to implement the same interface (method name) with different behaviors.,
164,Python,Strings,Medium,mcq,Which method checks if a string starts with a given prefix?,begins(),startswith(),prefix(),has_start(),B,str.startswith(prefix) returns True if the string begins with the specified prefix.,
165,Python,Lists,Easy,mcq,What does list.pop() return?,The first element,The last element and removes it,None,The list length,B,"list.pop() removes and returns the last element. With an index argument, it removes and returns that element.",
166,Python,Dicts,Medium,mcq,"What does dict.pop(key, default) do when key is missing?",Raises KeyError,Returns the default value,Returns None always,Deletes the dictionary,B,"dict.pop(key, default) returns and removes the value if key exists; otherwise returns default without raising an error.",
167,Python,Functions,Easy,mcq,What is the correct way to define a function with a default parameter?,def f(x = 10):,def f(x=10):,def f(x:10):,def f(x->10):,B,"Default parameters are defined with = in the function signature. Both x=10 and x = 10 work, but PEP 8 recommends no spaces.",
168,Python,OOP,Easy,mcq,What is an instance of a class?,The class definition itself,A specific object created from the class,A method of the class,A class variable,B,An instance is a concrete object created by calling the class. Each instance has its own attribute values.,
169,Python,Exception Handling,Easy,mcq,Which of these correctly catches a ValueError?,try: ... catch ValueError:,try: ... except ValueError:,try: ... handle ValueError:,try: ... rescue ValueError:,B,Python uses 'except' keyword to catch exceptions: try: ... except ValueError: ...,
170,Python,Built-ins,Easy,mcq,What does round(3.7) return?,3,4,3.7,3.0,B,"round(3.7) rounds to the nearest integer, returning 4. round() uses banker's rounding for .5 values.",
171,Python,Tuples,Easy,mcq,Which of the following creates an empty tuple?,"(,)",(),[],{},B,"Empty parentheses () create an empty tuple. [] creates a list, {} creates a dict.",
172,Python,Inheritance,Medium,mcq,"If class B(A) does not define __init__, what happens when B() is called?",An error is raised,A's __init__ is called,No initialization occurs,A default __init__ is generated,B,"Python follows the MRO. If B does not define __init__, it inherits and uses A's __init__.",
173,Python,Iterators,Hard,mcq,What does itertools.chain() do?,Links iterators permanently,Chains multiple iterables into one sequential iterator,Creates a linked list,Chains function calls,B,"itertools.chain(*iterables) concatenates iterables, yielding elements from each in sequence.",
174,Python,Data Types,Easy,mcq,Which of the following is a mutable data type?,int,str,list,tuple,C,"Lists are mutable in Python. Integers, strings, and tuples are all immutable.",
175,Python,Strings,Easy,mcq,What is the result of 'hello' + ' ' + 'world'?,helloworld,hello world ,hello world,Error,C,String concatenation with + joins the strings as-is. The space in the middle produces 'hello world'.,
176,Python,Sets,Easy,mcq,How do you create an empty set?,{},set[],set(),empty_set(),C,"set() creates an empty set. {} creates an empty dictionary, not a set.",
177,Python,Functions,Easy,mcq,What does the return keyword do in a function?,Prints a value,Pauses execution,Exits the function and optionally sends a value back,Loops through values,C,return exits the function immediately and optionally returns a value to the caller.,
178,Python,File I/O,Medium,mcq,What mode appends to a file without truncating it?,'w','r','a','x',C,"'a' (append) mode opens the file for writing at the end. Unlike 'w', it does not truncate existing content.",
179,Python,Regular Expressions,Easy,mcq,What does the + quantifier mean in regex?,Zero or more occurrences,Exactly one occurrence,One or more occurrences,Zero or one occurrence,C,"+ matches one or more occurrences of the preceding element. * matches zero or more, ? matches zero or one.",
181,Python,Collections,Easy,mcq,What method returns the n most common elements from a Counter?,top(n),frequent(n),most_common(n),best(n),C,Counter.most_common(n) returns a list of the n most common elements and their counts.,
184,Python,Data Types,Medium,mcq,Which of the following evaluates to True in Python?,bool(0),bool(''),bool([]),bool(' '),D,"A string containing a space is non-empty and therefore truthy. 0, empty string, and empty list are all falsy.",
185,Python,Lists,Medium,mcq,Which of the following creates a deep copy of a list?,b = a,b = a[:],b = list(a),b = copy.deepcopy(a),D,copy.deepcopy() recursively copies all nested objects. The others create shallow copies or mere references.,
186,Python,Dicts,Easy,mcq,Which method removes all items from a dictionary?,delete(),remove(),pop(),clear(),D,dict.clear() removes all key-value pairs from the dictionary. pop() removes a single key.,
187,Python,OOP,Medium,mcq,What denotes a 'private' attribute in Python by convention?,private keyword,protected keyword,Single underscore prefix _,Double underscore prefix __,D,"Double underscore prefix triggers name mangling (_ClassName__attr), providing stronger access protection by convention.",
188,Python,Modules,Medium,mcq,Which of the following is NOT a valid way to import in Python?,import os,from os import path,from os import path as p,import os.path as os,D,"While syntactically valid, aliasing os.path as 'os' shadows the os module and is a problematic import practice.",
189,Python,Built-ins,Easy,mcq,What does print() do by default at the end of output?,Adds a tab,Adds a space,Adds nothing,Adds a newline,D,print() adds a newline character at the end by default. Use end='' to suppress it.,
190,Python,Functions,Medium,mcq,"In def f(a, b, *, c), what is c?",A positional argument,A default argument,A variable-length argument,A keyword-only argument,D,"Parameters after * must be passed as keyword arguments. c must be called as f(1, 2, c=3).",
191,Python,Scope,Medium,mcq,What scope does a variable defined at the top level of a module have?,Local,Enclosing,Built-in,Global,D,Variables defined at module level have global scope. They are accessible throughout the module.,
192,Python,Generators,Hard,mcq,What method is used to throw an exception into a generator?,raise(),error(),stop(),throw(),D,gen.throw(ExcType) throws an exception at the point where the generator is paused (at the yield expression).,
194,Python,Strings,Medium,mcq,"What does 'hello'.center(11, '*') return?",'***hello***','*hello*****','*****hello*','hello******',A,"center(width, fillchar) centers the string in a field of given width, padding with the fill character on both sides.",
195,Python,Tuples,Medium,mcq,"What is the result of (1, 2) + (3, 4)?","(1, 2, 3, 4)","(4, 6)",Error,"((1,2),(3,4))",A,"The + operator concatenates tuples, creating a new tuple with all elements from both.",
196,Python,Decorators,Hard,mcq,What is a class decorator in Python?,A decorator applied to a class definition to modify or augment it,A decorator defined inside a class,A class method decorator,A decorator that returns a class,A,Class decorators are applied to class definitions using @decorator syntax. @dataclass is a common example.,
197,Python,Iterators,Medium,mcq,"What does itertools.islice(iterable, 5) do?",Returns the last 5 elements,Returns elements at index 5,Takes every 5th element,Returns the first 5 elements,D,"itertools.islice(iterable, 5) returns an iterator over the first 5 elements, similar to iterable[:5] but for any iterator.",
198,Python,File I/O,Easy,mcq,What method reads all lines of a file into a list?,read(),readline(),getlines(),readlines(),D,readlines() reads all lines and returns them as a list. read() returns the entire content as a string.,
201,Python,Data Types,Easy,output,What is the output of the following code?,<class 'int'>,<class 'float'>,int,42,A,"type() returns the type of an object. For 42, it returns <class 'int'>.",print(type(42))
202,Python,Data Types,Easy,output,What will this code print?,3,3.33,4,10,A,// is floor division. 10 // 3 = 3 (rounds down to the nearest integer).,"x = 10
y = 3
print(x // y)"
203,Python,Data Types,Medium,output,What is the output?,False,True,0.3,Error,A,"Due to floating-point representation, 0.1 + 0.2 is 0.30000000000000004, which is not equal to 0.3.",print(0.1 + 0.2 == 0.3)
204,Python,Strings,Easy,output,What does this code output?,Pyt,Pyth,Py,Python,A,"Slicing s[0:3] extracts characters at indices 0, 1, 2, giving 'Pyt'.","s = 'Python'
print(s[0:3])"
205,Python,Strings,Medium,output,What is printed?,abcabcabc,abc3,abc abc abc,Error,A,The * operator repeats a string. 'abc' * 3 produces 'abcabcabc'.,print('abc' * 3)
206,Python,Strings,Hard,output,What is the output?,heLlo,heLLo,HeLlo,hello,A,replace() with count=1 replaces only the first occurrence. The first 'l' becomes 'L'.,"s = 'hello'
print(s.replace('l', 'L', 1))"
207,Python,Lists,Easy,output,What does this code print?,5,1,4,Error,A,"Negative indexing starts from the end. lst[-1] is the last element, which is 5.","lst = [1, 2, 3, 4, 5]
print(lst[-1])"
208,Python,Lists,Medium,output,What is the output?,"[1, 2, 3]","[1, 2, 3, 4]","[4, 1, 2, 3]",Error,A,"a[:] creates a shallow copy. Modifying b does not affect a, so a remains [1, 2, 3].","a = [1, 2, 3]
b = a[:]
b.append(4)
print(a)"
209,Python,Lists,Hard,output,What is printed?,"[[1], [1], [1]]","[[1], [], []]","[1, [], []]",Error,A,[[]] * 3 creates three references to the SAME inner list. Appending to one affects all three.,"x = [[]] * 3
x[0].append(1)
print(x)"
210,Python,Dicts,Easy,output,What does this code output?,3,6,2,Error,A,len() on a dictionary returns the number of key-value pairs. This dictionary has 3 entries.,"d = {'a': 1, 'b': 2, 'c': 3}
print(len(d))"
211,Python,Dicts,Medium,output,What is printed?,0,None,KeyError,z,A,"dict.get(key, default) returns default when the key is missing. 'z' is not in d, so 0 is returned.","d = {'x': 1, 'y': 2}
print(d.get('z', 0))"
212,Python,Sets,Easy,output,What is the output?,3,6,1,Error,A,"Sets contain unique elements only. Duplicates are removed, leaving {1, 2, 3} with length 3.","s = {1, 2, 2, 3, 3, 3}
print(len(s))"
213,Python,Sets,Medium,output,What does this print?,"{1, 2, 3, 4}","{2, 3}","{1, 4}",Error,A,"The | operator computes the union of two sets, combining all unique elements from both.","a = {1, 2, 3}
b = {2, 3, 4}
print(a | b)"
214,Python,Tuples,Easy,output,What is the output?,2,1,3,"(1, 2)",A,"Tuple indexing is zero-based. t[1] returns the second element, which is 2.","t = (1, 2, 3)
print(t[1])"
215,Python,Tuples,Medium,output,What does this code print?,"[2, 3, 4]","(2, 3, 4)","[1, 2, 3]",Error,A,"Extended unpacking with *b captures the middle elements as a list: a=1, b=[2,3,4], c=5.","a, *b, c = (1, 2, 3, 4, 5)
print(b)"
216,Python,Functions,Easy,output,What is the output?,7,34,12,None,A,The function adds 3 + 4 = 7 and returns it. print() displays 7.,"def add(a, b):
    return a + b
print(add(3, 4))"
217,Python,Functions,Medium,output,What does this code print?,"[1]\n[1, 1]",[1]\n[1],"[1, 1]\n[1, 1]",Error,A,"The mutable default list is shared across calls. First call appends 1, second call appends another 1.","def f(x=[]):
    x.append(1)
    return x
print(f())
print(f())"
218,Python,Functions,Hard,output,What is printed?,15,10,5,Error,A,nonlocal x refers to x in outer. inner() modifies x from 10 to 15 and returns it.,"def outer():
    x = 10
    def inner():
        nonlocal x
        x += 5
        return x
    return inner()
print(outer())"
219,Python,OOP,Medium,output,What does this code output?,Canis Rex,Dog Rex,Rex Canis,Error,A,species is a class attribute ('Canis'). name is an instance attribute ('Rex'). Both are accessible via the instance.,"class Dog:
    species = 'Canis'
    def __init__(self, name):
        self.name = name
d = Dog('Rex')
print(d.species, d.name)"
220,Python,OOP,Hard,output,What is printed?,Hello from A,Hello from B,None,Error,A,"C inherits from A (not B). C does not override greet(), so A's greet() is called.","class A:
    def greet(self):
        return 'Hello from A'
class B(A):
    def greet(self):
        return 'Hello from B'
class C(A):
    pass
print(C().greet())"
221,Python,Inheritance,Medium,output,What is the output?,1 2,2 1,1 1,Error,A,super().__init__() calls Base.__init__ which sets x=1. Then Child sets y=2.,"class Base:
    def __init__(self):
        self.x = 1
class Child(Base):
    def __init__(self):
        super().__init__()
        self.y = 2
c = Child()
print(c.x, c.y)"
222,Python,Decorators,Medium,output,What does this code print?,14,7,34,Error,A,"The decorator doubles the return value. add(3,4) returns 7, multiplied by 2 gives 14.","def double(func):
    def wrapper(*args):
        return func(*args) * 2
    return wrapper

@double
def add(a, b):
    return a + b

print(add(3, 4))"
223,Python,Generators,Medium,output,What is printed?,1\n2,1\n1,3\n3,Error,A,"Each next() call resumes the generator to the next yield. First yields 1, second yields 2.","def gen():
    yield 1
    yield 2
    yield 3
g = gen()
print(next(g))
print(next(g))"
224,Python,Generators,Hard,output,What is the output?,"[0, 1, 1, 2, 3, 5]","[1, 1, 2, 3, 5, 8]","[0, 1, 2, 3, 5, 8]",Error,A,"The generator yields Fibonacci numbers starting from 0. The first 6 values are 0, 1, 1, 2, 3, 5.","def fib():
    a, b = 0, 1
    while True:
        yield a
        a, b = b, a + b
f = fib()
print([next(f) for _ in range(6)])"
225,Python,Comprehensions,Easy,output,What does this code output?,"[0, 1, 4, 9, 16]","[1, 4, 9, 16, 25]","[0, 2, 4, 6, 8]",Error,A,"range(5) gives 0,1,2,3,4. Squaring each: 0,1,4,9,16.",print([x**2 for x in range(5)])
226,Python,Comprehensions,Medium,output,What is printed?,"[0, 2, 4, 6, 8]","[1, 3, 5, 7, 9]","[2, 4, 6, 8, 10]","[0, 1, 2, 3, 4]",A,"The comprehension filters even numbers from 0-9. Even numbers in range(10) are 0, 2, 4, 6, 8.",print([x for x in range(10) if x % 2 == 0])
227,Python,Exception Handling,Easy,output,What is the output?,caught,ZeroDivisionError,0,Error,A,"Division by zero raises ZeroDivisionError, which is caught by the except clause, printing 'caught'.","try:
    x = 1 / 0
except ZeroDivisionError:
    print('caught')"
228,Python,Exception Handling,Medium,output,What does this code print?,bad value\ndone,done,bad value,Error,A,"int('abc') raises ValueError which is caught. Then finally executes regardless, printing both messages.","try:
    x = int('abc')
except ValueError:
    print('bad value')
finally:
    print('done')"
229,Python,Scope,Medium,output,What is printed?,local\nglobal,global\nglobal,local\nlocal,Error,A,"Inside f(), x is a local variable ('local'). Outside, x is the global variable ('global').","x = 'global'
def f():
    x = 'local'
    print(x)
f()
print(x)"
230,Python,Scope,Hard,output,What is the output?,2,1,None,Error,A,The global keyword makes x refer to the global variable. f() changes it from 1 to 2.,"x = 1
def f():
    global x
    x = 2
f()
print(x)"
233,Python,Built-ins,Easy,output,What is the output?,9,1,5,3,A,"max() returns the largest argument. Among 3, 1, 4, 1, 5, 9, the maximum is 9.","print(max(3, 1, 4, 1, 5, 9))"
234,Python,Built-ins,Medium,output,What does this print?,"[(1, 'a'), (2, 'b'), (3, 'c')]","[[1,'a'], [2,'b'], [3,'c']]","{1:'a', 2:'b', 3:'c'}",Error,A,zip pairs elements from both iterables into tuples. list() converts the zip object to a list.,"print(list(zip([1,2,3], ['a','b','c'])))"
235,Python,Collections,Medium,output,What is the output?,"[('a', 5), ('b', 2)]","[('a', 5), ('r', 2)]","{'a': 5, 'b': 2}","[5, 2]",A,"Counter counts characters. 'a' appears 5 times, 'b' appears 2 times. most_common(2) returns the top 2.","from collections import Counter
c = Counter('abracadabra')
print(c.most_common(2))"
236,Python,Collections,Hard,output,What is printed?,"[1, 2]",1,[1],Error,A,"defaultdict(list) creates an empty list for missing keys. We append 1 and 2 to dd['key'], giving [1, 2].","from collections import defaultdict
dd = defaultdict(list)
dd['key'].append(1)
dd['key'].append(2)
print(dd['key'])"
237,Python,Iterators,Easy,output,What is the output?,10\n20,10\n10,30\n30,Error,A,"iter() creates an iterator. Each next() call returns the next element: first 10, then 20.","it = iter([10, 20, 30])
print(next(it))
print(next(it))"
238,Python,Iterators,Hard,output,What is printed?,"[1, 2, 3]","[0, 1, 2]","[0, 1, 2, 3]",Error,A,"The iterator increments self.i before returning, yielding 1, 2, 3. StopIteration fires when i >= 3.","class Count:
    def __init__(self, n):
        self.n = n
        self.i = 0
    def __iter__(self):
        return self
    def __next__(self):
        if self.i >= self.n:
            raise StopIteration
        self.i += 1
        return self.i
print(list(Count(3)))"
239,Python,Regular Expressions,Medium,output,What is the output?,"['123', '456']","['abc', 'def']","['1', '2', '3', '4', '5', '6']",Error,A,\d+ matches one or more digits. findall returns all matches: '123' and '456'.,"import re
print(re.findall(r'\d+', 'abc123def456'))"
240,Python,Regular Expressions,Hard,output,What does this code print?,"('user', 'host')",'user@host',"['user', 'host']",None,A,Two capturing groups (\w+) match 'user' and 'host'. groups() returns them as a tuple.,"import re
m = re.match(r'(\w+)@(\w+)', 'user@host')
print(m.groups())"
245,Python,File I/O,Easy,output,What does this code do?,Prints 'hello',Prints nothing,Raises FileNotFoundError,Prints the file path,A,First block writes 'hello' to the file. Second block reads it back and prints 'hello'.,"with open('test.txt', 'w') as f:
    f.write('hello')
with open('test.txt', 'r') as f:
    print(f.read())"
246,Python,Modules,Easy,output,What is the output?,3,4,3.7,Error,A,math.floor() returns the largest integer less than or equal to the argument. floor(3.7) = 3.,"import math
print(math.floor(3.7))"
247,Python,Data Types,Hard,output,What is the output?,True\nFalse,True\nTrue,False\nFalse,False\nTrue,A,CPython caches integers from -5 to 256. a and b share the same object (True). 257 creates separate objects (False).,"a = 256
b = 256
print(a is b)
c = 257
d = 257
print(c is d)"
248,Python,Strings,Medium,output,What does this print?,"['Hello', 'World!']","['Hello,', 'World!']","['Hello, World!']",Error,A,"split(', ') splits on the comma-space delimiter, producing ['Hello', 'World!'].","s = 'Hello, World!'
print(s.split(', '))"
249,Python,Lists,Medium,output,What is the output?,"[5, 4, 3, 1, 1]","[1, 1, 3, 4, 5]","[5, 3, 4, 1, 1]",Error,A,"sort(reverse=True) sorts in descending order. The sorted list is [5, 4, 3, 1, 1].","lst = [3, 1, 4, 1, 5]
lst.sort(reverse=True)
print(lst)"
250,Python,Dicts,Hard,output,What is printed?,"{'a': 1, 'b': 3, 'c': 4}","{'a': 1, 'b': 2, 'c': 4}","{'b': 3, 'c': 4}",Error,A,"update() merges dictionaries. 'b' is updated to 3, 'c' is added with 4. 'a' remains unchanged.","d = {'a': 1, 'b': 2}
d.update({'b': 3, 'c': 4})
print(d)"
251,Python,Functions,Medium,output,What is the output?,25,10,5,Error,A,The lambda creates a function that squares its argument. square(5) = 5 ** 2 = 25.,"square = lambda x: x ** 2
print(square(5))"
252,Python,Comprehensions,Hard,output,What is printed?,"[1, 2, 3, 4, 5, 6]","[[1,2],[3,4],[5,6]]","[1, 3, 5, 2, 4, 6]",Error,A,"The nested comprehension iterates rows then elements within each row, flattening the matrix.","matrix = [[1,2],[3,4],[5,6]]
flat = [x for row in matrix for x in row]
print(flat)"
253,Python,Decorators,Hard,output,What is the output?,True,False,None,Error,A,The class decorator adds a 'decorated' attribute set to True on the class.,"def decorator(cls):
    cls.decorated = True
    return cls

@decorator
class MyClass:
    pass

print(MyClass.decorated)"
254,Python,Exception Handling,Hard,output,What is the output?,cleanup\ninf,inf\ncleanup,inf,cleanup,A,"finally executes before the function returns. So 'cleanup' prints first, then 'inf' is returned and printed.","def divide(a, b):
    try:
        return a / b
    except ZeroDivisionError:
        return 'inf'
    finally:
        print('cleanup')
result = divide(10, 0)
print(result)"
255,Python,Generators,Medium,output,What is the output?,"[0, 1, 4, 9]","[1, 4, 9, 16]","[0, 2, 4, 6]",Error,A,"The generator yields squares of 0,1,2,3: that is 0,1,4,9. list() collects all values.","def squares(n):
    for i in range(n):
        yield i ** 2
print(list(squares(4)))"
256,Python,Built-ins,Easy,output,What is the output?,"[1, 1, 3, 4, 5, 9]","[9, 5, 4, 3, 1, 1]","[3, 1, 4, 1, 5, 9]",Error,A,sorted() returns a new list sorted in ascending order by default.,"print(sorted([3, 1, 4, 1, 5, 9]))"
257,Python,Built-ins,Medium,output,What is printed?,"[(1, 'a'), (2, 'b'), (3, 'c')]","[(0, 'a'), (1, 'b'), (2, 'c')]","[('a', 1), ('b', 2), ('c', 3)]",Error,A,enumerate with start=1 begins counting from 1. Each element is paired with its index.,"print(list(enumerate(['a', 'b', 'c'], start=1)))"
259,Python,OOP,Medium,output,What does this print?,meow,generic sound,None,Error,A,"Cat overrides the speak method. Cat().speak() calls the Cat version, returning 'meow'.","class Animal:
    def speak(self):
        return 'generic sound'
class Cat(Animal):
    def speak(self):
        return 'meow'
print(Cat().speak())"
261,Python,Data Types,Medium,output,What is the output?,False True False False,False False False False,True True False False,True True True True,A,"Empty string is falsy, space string is truthy, 0 is falsy, None is falsy.","print(bool(''), bool(' '), bool(0), bool(None))"
262,Python,Lists,Hard,output,What is printed?,"[1, 2, 3, 1, 2, 3]","[2, 4, 6]","[1, 2, 3, 2]",Error,A,"The * operator on lists repeats the entire list. [1,2,3] * 2 creates [1,2,3,1,2,3].","a = [1, 2, 3]
print(a * 2)"
263,Python,Strings,Hard,output,What is the output?,'Alice' is 30,Alice is 30,Alice!r is 30,Error,A,"!r applies repr() to the value. For strings, repr adds quotes, giving 'Alice' is 30.","name = 'Alice'
age = 30
print(f'{name!r} is {age}')"
264,Python,Sets,Hard,output,What is printed?,"{1, 2, 3}",Error,"{1, 2, 3, 4}",set(),A,discard() removes an element if present but does NOT raise an error if the element is missing. The set is unchanged.,"s = {1, 2, 3}
s.discard(4)
print(s)"
265,Python,Tuples,Hard,output,What is the output?,"(1, [2, 3, 5], 4)",TypeError,"(1, [2, 3], 4, 5)","(1, [2, 3], 4)",A,"The tuple is immutable, but its elements can be mutable. The list at t[1] can be modified in place.","t = (1, [2, 3], 4)
t[1].append(5)
print(t)"
266,Python,Modules,Medium,output,What is the output?,home/user/file.txt,home\user\file.txt,/home/user/file.txt,Error,A,"os.path.join combines path components. On Unix-like systems, it uses forward slashes. The exact separator is OS-dependent.","import os.path
print(os.path.join('home', 'user', 'file.txt'))"
267,Python,Inheritance,Hard,output,What does this code print?,1 2 1,2 2 2,1 1 1,1 2 2,A,"B.x = 2 creates a class attribute on B, shadowing A.x. C still inherits A.x = 1.","class A:
    x = 1
class B(A):
    pass
class C(A):
    pass
B.x = 2
print(A.x, B.x, C.x)"
268,Python,Dicts,Medium,output,What is printed?,"{'a': 1, 'b': 2, 'c': 3}","[('a',1),('b',2),('c',3)]","{1:'a', 2:'b', 3:'c'}",Error,A,zip pairs keys with values. dict() converts these pairs into a dictionary.,"d = dict(zip(['a','b','c'], [1,2,3]))
print(d)"
269,Python,Functions,Hard,output,What is the output?,1024,20,210,Error,A,"apply calls pow(2, 10) which computes 2^10 = 1024.","def apply(func, *args):
    return func(*args)
print(apply(pow, 2, 10))"
270,Python,Comprehensions,Medium,output,What does this print?,"{'a': 1, 'b': 2, 'c': 3}","{'abc': [1,2,3]}","[('a',1),('b',2),('c',3)]",Error,A,The dict comprehension creates key-value pairs from the zipped iterables.,"d = {k: v for k, v in zip('abc', [1,2,3])}
print(d)"
271,Python,Built-ins,Hard,output,What is printed?,False\nTrue,True\nTrue,False\nFalse,True\nFalse,A,all() returns True only if ALL elements are truthy (False here). any() returns True if ANY element is truthy (True here).,"print(all([True, True, False]))
print(any([False, False, True]))"
272,Python,Scope,Hard,output,What is the output?,not found,10,None,UnboundLocalError,D,"Python determines x is local (due to assignment later). Accessing it before assignment raises UnboundLocalError, not caught by NameError.","def f():
    try:
        print(x)
    except NameError:
        print('not found')
    x = 10
f()"
273,Python,File I/O,Medium,output,What is the output?,hello,hello world,h,Error,A,StringIO is an in-memory text stream. read(5) reads the first 5 characters: 'hello'.,"import io
f = io.StringIO('hello world')
print(f.read(5))"
275,Python,Decorators,Hard,output,What is the output?,"['hi', 'hi', 'hi']",'hi',"('hi', 'hi', 'hi')",Error,A,"The decorator factory repeat(3) creates a decorator that calls greet() 3 times, collecting results in a list.","def repeat(n):
    def decorator(func):
        def wrapper(*args):
            return [func(*args) for _ in range(n)]
        return wrapper
    return decorator

@repeat(3)
def greet():
    return 'hi'

print(greet())"
276,Python,Collections,Medium,output,What is printed?,3 4,3 3,4 3,Error,A,Named tuples support both attribute access (p.x=3) and index access (p[1]=4).,"from collections import namedtuple
Point = namedtuple('Point', ['x', 'y'])
p = Point(3, 4)
print(p.x, p[1])"
277,Python,Generators,Hard,output,What is the output?,"[0, 1, 2, 3, 4, 5]","[0, 1, 2]","[3, 4, 5]",Error,A,"'yield from' delegates to each range. First yields 0,1,2 then 3,4,5, creating a combined sequence.","def gen():
    yield from range(3)
    yield from range(3, 6)
print(list(gen()))"
279,Python,Regular Expressions,Hard,output,What is the output?,hello-world-python,hello   world   python,hello-world-python-,-hello-world-python,A,re.sub replaces all whitespace sequences (\s+) with a single hyphen.,"import re
print(re.sub(r'\s+', '-', 'hello   world   python'))"
280,Python,Iterators,Medium,output,What is printed?,5 8 11,5 6 7,3 6 9,Error,A,"count(5, 3) generates 5, 8, 11, 14, ... incrementing by 3 each time.","from itertools import count
c = count(start=5, step=3)
print(next(c), next(c), next(c))"
281,Python,Data Types,Medium,output,What is the output?,20,10,25,2,A,Left shift by 2 multiplies by 4. 5 << 2 = 5 * 4 = 20.,"x = 5
print(x << 2)"
282,Python,Strings,Easy,output,What does this code print?,2,1,3,0,A,str.count('o') counts non-overlapping occurrences. 'o' appears twice in 'Hello World'.,print('Hello World'.count('o'))
283,Python,Lists,Easy,output,What is the output?,"[3, 2, 1]","[1, 2, 3]",None,Error,A,"list.reverse() reverses the list in-place and returns None. The list itself becomes [3, 2, 1].","lst = [1, 2, 3]
lst.reverse()
print(lst)"
284,Python,Dicts,Easy,output,What does this print?,"['a', 'b']","[1, 2]","[('a',1), ('b',2)]",Error,A,"dict.keys() returns a view of keys. list() converts it to ['a', 'b'].","d = {'a': 1, 'b': 2}
print(list(d.keys()))"
285,Python,Functions,Easy,output,What is the output?,24,9,234,Error,A,*args collects all positional arguments. The function multiplies 2 * 3 * 4 = 24.,"def multiply(*args):
    result = 1
    for a in args:
        result *= a
    return result
print(multiply(2, 3, 4))"
286,Python,OOP,Easy,output,What does this code print?,2,1,0,Error,A,"Each instantiation increments the class attribute. After two instances, Counter.count is 2.","class Counter:
    count = 0
    def __init__(self):
        Counter.count += 1
a = Counter()
b = Counter()
print(Counter.count)"
287,Python,Comprehensions,Easy,output,What is the output?,"{1, 2, 3}","[1, 2, 3]","{1, 2, 2, 3, 3, 3}",Error,A,"A set comprehension removes duplicates, producing {1, 2, 3}.","print({x for x in [1, 2, 2, 3, 3, 3]})"
288,Python,Exception Handling,Hard,output,What is the output?,2,1,None,Error,A,The finally block's return overrides the try block's return. The function returns 2.,"def f():
    try:
        return 1
    finally:
        return 2
print(f())"
